case,completeTime,event,sunUp
32,2025-07-02 23:01:20,nicolasNotDected,0
32,2025-07-02 23:01:25,doorClosed,0
33,2025-07-03 06:57:00,sunUp,1
33,2025-07-03 07:12:00,presenceOn,1
33,2025-07-03 07:12:05,blindsOpen,1
33,2025-07-03 07:12:10,musicOn,1
33,2025-07-03 07:42:00,musicOff,1
33,2025-07-03 07:52:00,blindsClosed,1
33,2025-07-03 07:57:00,presenceOff,1
33,2025-07-03 09:00:00,doorClosed,1
33,2025-07-03 17:47:00,doorOpened,0
33,2025-07-03 17:47:10,presenceOn,0
33,2025-07-03 17:47:20,nicolasDetected,0
33,2025-07-03 17:47:40,musicOn,0
33,2025-07-03 20:00:00,sunDown,0
33,2025-07-03 23:10:00,musicOff,0
33,2025-07-03 23:10:05,lampOff,0
33,2025-07-03 23:10:10,blindsClosed,0
33,2025-07-03 23:10:15,presenceOff,0
33,2025-07-03 23:10:20,nicolasNotDected,0
33,2025-07-03 23:10:25,doorClosed,0
34,2025-07-04 07:31:00,sunUp,1
34,2025-07-04 07:50:00,presenceOn,1
34,2025-07-04 07:50:05,blindsOpen,1
34,2025-07-04 07:50:10,musicOn,1
34,2025-07-04 08:20:00,musicOff,1
34,2025-07-04 08:30:00,blindsClosed,1
34,2025-07-04 08:35:00,presenceOff,1
34,2025-07-04 09:00:00,doorClosed,1
34,2025-07-04 17:22:00,doorOpened,0
34,2025-07-04 17:22:10,presenceOn,0
34,2025-07-04 17:22:20,nicolasDetected,0
34,2025-07-04 17:22:40,musicOn,0
34,2025-07-04 20:00:00,sunDown,0
34,2025-07-04 23:54:00,musicOff,0
34,2025-07-04 23:54:05,lampOff,0
34,2025-07-04 23:54:10,blindsClosed,0
34,2025-07-04 23:54:15,presenceOff,0
34,2025-07-04 23:54:20,nicolasNotDected,0
34,2025-07-04 23:54:25,doorClosed,0
35,2025-07-05 07:00:00,sunUp,1
35,2025-07-05 07:15:00,presenceOn,1
35,2025-07-05 07:15:05,blindsOpen,1
35,2025-07-05 07:15:10,musicOn,1
35,2025-07-05 07:45:00,musicOff,1
35,2025-07-05 07:55:00,blindsClosed,1
35,2025-07-05 08:00:00,presenceOff,1
35,2025-07-05 09:00:00,doorClosed,1
35,2025-07-05 17:15:00,doorOpened,0
35,2025-07-05 17:15:10,presenceOn,0
35,2025-07-05 17:15:20,nicolasDetected,0
35,2025-07-05 17:15:40,musicOn,0
35,2025-07-05 21:00:00,sunDown,0
35,2025-07-05 23:07:00,musicOff,0
35,2025-07-05 23:07:05,lampOff,0
35,2025-07-05 23:07:10,blindsClosed,0
35,2025-07-05 23:07:15,presenceOff,0
35,2025-07-05 23:07:20,nicolasNotDected,0
35,2025-07-05 23:07:25,doorClosed,0
36,2025-07-06 06:51:00,sunUp,1
36,2025-07-06 07:03:00,presenceOn,1
36,2025-07-06 07:03:05,blindsOpen,1
36,2025-07-06 07:03:10,musicOn,1
36,2025-07-06 07:33:00,musicOff,1
36,2025-07-06 07:43:00,blindsClosed,1
36,2025-07-06 07:48:00,presenceOff,1
36,2025-07-06 09:00:00,doorClosed,1
36,2025-07-06 17:55:00,doorOpened,0
36,2025-07-06 17:55:10,presenceOn,0
36,2025-07-06 17:55:20,nicolasDetected,0
36,2025-07-06 17:55:40,musicOn,0
36,2025-07-06 21:00:00,sunDown,0
36,2025-07-06 23:24:00,musicOff,0
36,2025-07-06 23:24:05,lampOff,0
36,2025-07-06 23:24:10,blindsClosed,0
36,2025-07-06 23:24:15,presenceOff,0
36,2025-07-06 23:24:20,nicolasNotDected,0
36,2025-07-06 23:24:25,doorClosed,0
37,2025-07-07 06:55:00,sunUp,1
37,2025-07-07 07:02:00,presenceOn,1
37,2025-07-07 07:02:05,blindsOpen,1
37,2025-07-07 07:02:10,musicOn,1
37,2025-07-07 07:32:00,musicOff,1
37,2025-07-07 07:42:00,blindsClosed,1
37,2025-07-07 07:47:00,presenceOff,1
37,2025-07-07 09:00:00,doorClosed,1
37,2025-07-07 17:28:00,doorOpened,0
37,2025-07-07 17:28:10,presenceOn,0
37,2025-07-07 17:28:20,nicolasDetected,0
37,2025-07-07 17:28:40,musicOn,0
37,2025-07-07 20:00:00,sunDown,0
37,2025-07-07 23:31:00,musicOff,0
37,2025-07-07 23:31:05,lampOff,0
37,2025-07-07 23:31:10,blindsClosed,0
37,2025-07-07 23:31:15,presenceOff,0
37,2025-07-07 23:31:20,nicolasNotDected,0
37,2025-07-07 23:31:25,doorClosed,0
38,2025-07-08 07:26:00,sunUp,1
38,2025-07-08 07:49:00,presenceOn,1
38,2025-07-08 07:49:05,blindsOpen,1
38,2025-07-08 07:49:10,musicOn,1
38,2025-07-08 08:19:00,musicOff,1
38,2025-07-08 08:29:00,blindsClosed,1
38,2025-07-08 08:34:00,presenceOff,1
38,2025-07-08 09:00:00,doorClosed,1
38,2025-07-08 17:20:00,doorOpened,0
38,2025-07-08 17:20:10,presenceOn,0
38,2025-07-08 17:20:20,nicolasDetected,0
38,2025-07-08 17:20:40,musicOn,0
38,2025-07-08 20:00:00,sunDown,0
38,2025-07-08 23:04:00,musicOff,0
38,2025-07-08 23:04:05,lampOff,0
38,2025-07-08 23:04:10,blindsClosed,0
38,2025-07-08 23:04:15,presenceOff,0
38,2025-07-08 23:04:20,nicolasNotDected,0
38,2025-07-08 23:04:25,doorClosed,0
39,2025-07-09 07:03:00,sunUp,1
39,2025-07-09 07:17:00,presenceOn,1
39,2025-07-09 07:17:05,blindsOpen,1
39,2025-07-09 07:17:10,musicOn,1
39,2025-07-09 07:47:00,musicOff,1
39,2025-07-09 07:57:00,blindsClosed,1
39,2025-07-09 08:02:00,presenceOff,1
39,2025-07-09 09:00:00,doorClosed,1
39,2025-07-09 17:21:00,doorOpened,0
39,2025-07-09 17:21:10,presenceOn,0
39,2025-07-09 17:21:20,nicolasDetected,0
39,2025-07-09 17:21:40,musicOn,0
39,2025-07-09 20:00:00,sunDown,0
39,2025-07-09 23:20:00,musicOff,0
39,2025-07-09 23:20:05,lampOff,0
39,2025-07-09 23:20:10,blindsClosed,0
39,2025-07-09 23:20:15,presenceOff,0
39,2025-07-09 23:20:20,nicolasNotDected,0
39,2025-07-09 23:20:25,doorClosed,0
40,2025-07-10 07:00:00,sunUp,1
40,2025-07-10 07:05:00,presenceOn,1
40,2025-07-10 07:05:05,blindsOpen,1
40,2025-07-10 07:05:10,musicOn,1
40,2025-07-10 07:35:00,musicOff,1
40,2025-07-10 07:45:00,blindsClosed,1
40,2025-07-10 07:50:00,presenceOff,1
40,2025-07-10 09:00:00,doorClosed,1
40,2025-07-10 17:40:00,doorOpened,0
40,2025-07-10 17:40:10,presenceOn,0
40,2025-07-10 17:40:20,nicolasDetected,0
40,2025-07-10 17:40:40,musicOn,0
40,2025-07-10 20:00:00,sunDown,0
40,2025-07-10 23:11:00,musicOff,0
40,2025-07-10 23:11:05,lampOff,0
40,2025-07-10 23:11:10,blindsClosed,0
40,2025-07-10 23:11:15,presenceOff,0
40,2025-07-10 23:11:20,nicolasNotDected,0
40,2025-07-10 23:11:25,doorClosed,0
41,2025-07-11 07:07:00,sunUp,1
41,2025-07-11 07:25:00,presenceOn,1
41,2025-07-11 07:25:05,blindsOpen,1
41,2025-07-11 07:25:10,musicOn,1
41,2025-07-11 07:55:00,musicOff,1
41,2025-07-11 08:05:00,blindsClosed,1
41,2025-07-11 08:10:00,presenceOff,1
41,2025-07-11 09:00:00,doorClosed,1
41,2025-07-11 17:48:00,doorOpened,0
41,2025-07-11 17:48:10,presenceOn,0
41,2025-07-11 17:48:20,nicolasDetected,0
41,2025-07-11 17:48:40,musicOn,0
41,2025-07-11 21:00:00,sunDown,0
41,2025-07-11 23:13:00,musicOff,0
41,2025-07-11 23:13:05,lampOff,0
41,2025-07-11 23:13:10,blindsClosed,0
41,2025-07-11 23:13:15,presenceOff,0
41,2025-07-11 23:13:20,nicolasNotDected,0
41,2025-07-11 23:13:25,doorClosed,0
42,2025-07-12 07:08:00,sunUp,1
42,2025-07-12 07:25:00,presenceOn,1
42,2025-07-12 07:25:05,blindsOpen,1
42,2025-07-12 07:25:10,musicOn,1
42,2025-07-12 07:55:00,musicOff,1
42,2025-07-12 08:05:00,blindsClosed,1
42,2025-07-12 08:10:00,presenceOff,1
42,2025-07-12 09:00:00,doorClosed,1
42,2025-07-12 17:08:00,doorOpened,0
42,2025-07-12 17:08:10,presenceOn,0
42,2025-07-12 17:08:20,nicolasDetected,0
42,2025-07-12 17:08:40,musicOn,0
42,2025-07-12 20:00:00,sunDown,0
42,2025-07-12 23:25:00,musicOff,0
42,2025-07-12 23:25:05,lampOff,0
42,2025-07-12 23:25:10,blindsClosed,0
42,2025-07-12 23:25:15,presenceOff,0
42,2025-07-12 23:25:20,nicolasNotDected,0
42,2025-07-12 23:25:25,doorClosed,0
43,2025-07-13 07:37:00,sunUp,1
43,2025-07-13 07:56:00,presenceOn,1
43,2025-07-13 07:56:05,blindsOpen,1
43,2025-07-13 07:56:10,musicOn,1
43,2025-07-13 08:26:00,musicOff,1
43,2025-07-13 08:36:00,blindsClosed,1
43,2025-07-13 08:41:00,presenceOff,1
43,2025-07-13 09:00:00,doorClosed,1
43,2025-07-13 17:21:00,doorOpened,0
43,2025-07-13 17:21:10,presenceOn,0
43,2025-07-13 17:21:20,nicolasDetected,0
43,2025-07-13 17:21:40,musicOn,0
43,2025-07-13 20:00:00,sunDown,0
43,2025-07-13 23:46:00,musicOff,0
43,2025-07-13 23:46:05,lampOff,0
43,2025-07-13 23:46:10,blindsClosed,0
43,2025-07-13 23:46:15,presenceOff,0
43,2025-07-13 23:46:20,nicolasNotDected,0
43,2025-07-13 23:46:25,doorClosed,0
44,2025-07-14 07:40:00,sunUp,1
44,2025-07-14 07:55:00,presenceOn,1
44,2025-07-14 07:55:05,blindsOpen,1
44,2025-07-14 07:55:10,musicOn,1
44,2025-07-14 08:25:00,musicOff,1
44,2025-07-14 08:35:00,blindsClosed,1
44,2025-07-14 08:40:00,presenceOff,1
44,2025-07-14 09:00:00,doorClosed,1
44,2025-07-14 17:47:00,doorOpened,0
44,2025-07-14 17:47:10,presenceOn,0
44,2025-07-14 17:47:20,nicolasDetected,0
44,2025-07-14 17:47:40,musicOn,0
44,2025-07-14 20:00:00,sunDown,0
44,2025-07-14 23:16:00,musicOff,0
44,2025-07-14 23:16:05,lampOff,0
44,2025-07-14 23:16:10,blindsClosed,0
44,2025-07-14 23:16:15,presenceOff,0
44,2025-07-14 23:16:20,nicolasNotDected,0
44,2025-07-14 23:16:25,doorClosed,0
45,2025-07-15 07:17:00,sunUp,1
45,2025-07-15 07:25:00,presenceOn,1
45,2025-07-15 07:25:05,blindsOpen,1
45,2025-07-15 07:25:10,musicOn,1
45,2025-07-15 07:55:00,musicOff,1
45,2025-07-15 08:05:00,blindsClosed,1
45,2025-07-15 08:10:00,presenceOff,1
45,2025-07-15 09:00:00,doorClosed,1
45,2025-07-15 17:07:00,doorOpened,0
45,2025-07-15 17:07:10,presenceOn,0
45,2025-07-15 17:07:20,nicolasDetected,0
45,2025-07-15 17:07:40,musicOn,0
45,2025-07-15 20:00:00,sunDown,0
45,2025-07-15 23:48:00,musicOff,0
45,2025-07-15 23:48:05,lampOff,0
45,2025-07-15 23:48:10,blindsClosed,0
45,2025-07-15 23:48:15,presenceOff,0
45,2025-07-15 23:48:20,nicolasNotDected,0
45,2025-07-15 23:48:25,doorClosed,0
46,2025-07-16 07:10:00,sunUp,1
46,2025-07-16 07:34:00,presenceOn,1
46,2025-07-16 07:34:05,blindsOpen,1
46,2025-07-16 07:34:10,musicOn,1
46,2025-07-16 08:04:00,musicOff,1
46,2025-07-16 08:14:00,blindsClosed,1
46,2025-07-16 08:19:00,presenceOff,1
46,2025-07-16 09:00:00,doorClosed,1
46,2025-07-16 17:46:00,doorOpened,0
46,2025-07-16 17:46:10,presenceOn,0
46,2025-07-16 17:46:20,nicolasDetected,0
46,2025-07-16 17:46:40,musicOn,0
46,2025-07-16 20:00:00,sunDown,0
46,2025-07-16 23:55:00,musicOff,0
46,2025-07-16 23:55:05,lampOff,0
46,2025-07-16 23:55:10,blindsClosed,0
46,2025-07-16 23:55:15,presenceOff,0
46,2025-07-16 23:55:20,nicolasNotDected,0
46,2025-07-16 23:55:25,doorClosed,0
47,2025-07-17 07:03:00,sunUp,1
47,2025-07-17 07:21:00,presenceOn,1
47,2025-07-17 07:21:05,blindsOpen,1
47,2025-07-17 07:21:10,musicOn,1
47,2025-07-17 07:51:00,musicOff,1
47,2025-07-17 08:01:00,blindsClosed,1
47,2025-07-17 08:06:00,presenceOff,1
47,2025-07-17 09:00:00,doorClosed,1
47,2025-07-17 17:27:00,doorOpened,0
47,2025-07-17 17:27:10,presenceOn,0
47,2025-07-17 17:27:20,nicolasDetected,0
47,2025-07-17 17:27:40,musicOn,0
47,2025-07-17 21:00:00,sunDown,0
47,2025-07-17 23:22:00,musicOff,0
47,2025-07-17 23:22:05,lampOff,0
47,2025-07-17 23:22:10,blindsClosed,0
47,2025-07-17 23:22:15,presenceOff,0
47,2025-07-17 23:22:20,nicolasNotDected,0
47,2025-07-17 23:22:25,doorClosed,0
48,2025-07-18 06:45:00,sunUp,1
48,2025-07-18 07:13:00,presenceOn,1
48,2025-07-18 07:13:05,blindsOpen,1
48,2025-07-18 07:13:10,musicOn,1
48,2025-07-18 07:43:00,musicOff,1
48,2025-07-18 07:53:00,blindsClosed,1
48,2025-07-18 07:58:00,presenceOff,1
48,2025-07-18 09:00:00,doorClosed,1
48,2025-07-18 17:44:00,doorOpened,0
48,2025-07-18 17:44:10,presenceOn,0
48,2025-07-18 17:44:20,nicolasDetected,0
48,2025-07-18 17:44:40,musicOn,0
48,2025-07-18 21:00:00,sunDown,0
48,2025-07-18 23:25:00,musicOff,0
48,2025-07-18 23:25:05,lampOff,0
48,2025-07-18 23:25:10,blindsClosed,0
48,2025-07-18 23:25:15,presenceOff,0
48,2025-07-18 23:25:20,nicolasNotDected,0
48,2025-07-18 23:25:25,doorClosed,0
49,2025-07-19 06:45:00,sunUp,1
49,2025-07-19 07:13:00,presenceOn,1
49,2025-07-19 07:13:05,blindsOpen,1
49,2025-07-19 07:13:10,musicOn,1
49,2025-07-19 07:43:00,musicOff,1
49,2025-07-19 07:53:00,blindsClosed,1
49,2025-07-19 07:58:00,presenceOff,1
49,2025-07-19 09:00:00,doorClosed,1
49,2025-07-19 17:06:00,doorOpened,0
49,2025-07-19 17:06:10,presenceOn,0
49,2025-07-19 17:06:20,nicolasDetected,0
49,2025-07-19 17:06:40,musicOn,0
49,2025-07-19 20:00:00,sunDown,0
49,2025-07-19 23:02:00,musicOff,0
49,2025-07-19 23:02:05,lampOff,0
49,2025-07-19 23:02:10,blindsClosed,0
49,2025-07-19 23:02:15,presenceOff,0
49,2025-07-19 23:02:20,nicolasNotDected,0
49,2025-07-19 23:02:25,doorClosed,0
50,2025-07-20 07:19:00,sunUp,1
50,2025-07-20 07:46:00,presenceOn,1
50,2025-07-20 07:46:05,blindsOpen,1
50,2025-07-20 07:46:10,musicOn,1
50,2025-07-20 08:16:00,musicOff,1
50,2025-07-20 08:26:00,blindsClosed,1
50,2025-07-20 08:31:00,presenceOff,1
50,2025-07-20 09:00:00,doorClosed,1
50,2025-07-20 17:42:00,doorOpened,0
50,2025-07-20 17:42:10,presenceOn,0
50,2025-07-20 17:42:20,nicolasDetected,0
50,2025-07-20 17:42:40,musicOn,0
50,2025-07-20 21:00:00,sunDown,0
50,2025-07-20 23:46:00,musicOff,0
50,2025-07-20 23:46:05,lampOff,0
50,2025-07-20 23:46:10,blindsClosed,0
50,2025-07-20 23:46:15,presenceOff,0
50,2025-07-20 23:46:20,nicolasNotDected,0
50,2025-07-20 23:46:25,doorClosed,0
51,2025-07-21 07:42:00,sunUp,1
51,2025-07-21 07:59:00,presenceOn,1
51,2025-07-21 07:59:05,blindsOpen,1
51,2025-07-21 07:59:10,musicOn,1
51,2025-07-21 08:29:00,musicOff,1
51,2025-07-21 08:39:00,blindsClosed,1
51,2025-07-21 08:44:00,presenceOff,1
51,2025-07-21 09:00:00,doorClosed,1
51,2025-07-21 17:57:00,doorOpened,0
51,2025-07-21 17:57:10,presenceOn,0
51,2025-07-21 17:57:20,nicolasDetected,0
51,2025-07-21 17:57:40,musicOn,0
51,2025-07-21 21:00:00,sunDown,0
51,2025-07-21 23:37:00,musicOff,0
51,2025-07-21 23:37:05,lampOff,0
51,2025-07-21 23:37:10,blindsClosed,0
51,2025-07-21 23:37:15,presenceOff,0
51,2025-07-21 23:37:20,nicolasNotDected,0
51,2025-07-21 23:37:25,doorClosed,0
52,2025-07-22 07:11:00,sunUp,1
52,2025-07-22 07:34:00,presenceOn,1
52,2025-07-22 07:34:05,blindsOpen,1
52,2025-07-22 07:34:10,musicOn,1
52,2025-07-22 08:04:00,musicOff,1
52,2025-07-22 08:14:00,blindsClosed,1
52,2025-07-22 08:19:00,presenceOff,1
52,2025-07-22 09:00:00,doorClosed,1
52,2025-07-22 17:24:00,doorOpened,0
52,2025-07-22 17:24:10,presenceOn,0
52,2025-07-22 17:24:20,nicolasDetected,0
52,2025-07-22 17:24:40,musicOn,0
52,2025-07-22 20:00:00,sunDown,0
52,2025-07-22 23:54:00,musicOff,0
52,2025-07-22 23:54:05,lampOff,0
52,2025-07-22 23:54:10,blindsClosed,0
52,2025-07-22 23:54:15,presenceOff,0
52,2025-07-22 23:54:20,nicolasNotDected,0
52,2025-07-22 23:54:25,doorClosed,0
53,2025-07-23 07:22:00,sunUp,1
53,2025-07-23 07:36:00,presenceOn,1
53,2025-07-23 07:36:05,blindsOpen,1
53,2025-07-23 07:36:10,musicOn,1
53,2025-07-23 08:06:00,musicOff,1
53,2025-07-23 08:16:00,blindsClosed,1
53,2025-07-23 08:21:00,presenceOff,1
53,2025-07-23 09:00:00,doorClosed,1
53,2025-07-23 17:56:00,doorOpened,0
53,2025-07-23 17:56:10,presenceOn,0
53,2025-07-23 17:56:20,nicolasDetected,0
53,2025-07-23 17:56:40,musicOn,0
53,2025-07-23 20:00:00,sunDown,0
53,2025-07-23 23:16:00,musicOff,0
53,2025-07-23 23:16:05,lampOff,0
53,2025-07-23 23:16:10,blindsClosed,0
53,2025-07-23 23:16:15,presenceOff,0
53,2025-07-23 23:16:20,nicolasNotDected,0
53,2025-07-23 23:16:25,doorClosed,0
54,2025-07-24 07:12:00,sunUp,1
54,2025-07-24 07:38:00,presenceOn,1
54,2025-07-24 07:38:05,blindsOpen,1
54,2025-07-24 07:38:10,musicOn,1
54,2025-07-24 08:08:00,musicOff,1
54,2025-07-24 08:18:00,blindsClosed,1
54,2025-07-24 08:23:00,presenceOff,1
54,2025-07-24 09:00:00,doorClosed,1
54,2025-07-24 17:43:00,doorOpened,0
54,2025-07-24 17:43:10,presenceOn,0
54,2025-07-24 17:43:20,nicolasDetected,0
54,2025-07-24 17:43:40,musicOn,0
54,2025-07-24 21:00:00,sunDown,0
54,2025-07-24 23:24:00,musicOff,0
54,2025-07-24 23:24:05,lampOff,0
54,2025-07-24 23:24:10,blindsClosed,0
54,2025-07-24 23:24:15,presenceOff,0
54,2025-07-24 23:24:20,nicolasNotDected,0
54,2025-07-24 23:24:25,doorClosed,0
55,2025-07-25 06:59:00,sunUp,1
55,2025-07-25 07:16:00,presenceOn,1
55,2025-07-25 07:16:05,blindsOpen,1
55,2025-07-25 07:16:10,musicOn,1
55,2025-07-25 07:46:00,musicOff,1
55,2025-07-25 07:56:00,blindsClosed,1
55,2025-07-25 08:01:00,presenceOff,1
55,2025-07-25 09:00:00,doorClosed,1
55,2025-07-25 17:24:00,doorOpened,0
55,2025-07-25 17:24:10,presenceOn,0
55,2025-07-25 17:24:20,nicolasDetected,0
55,2025-07-25 17:24:40,musicOn,0
55,2025-07-25 21:00:00,sunDown,0
55,2025-07-25 23:03:00,musicOff,0
55,2025-07-25 23:03:05,lampOff,0
55,2025-07-25 23:03:10,blindsClosed,0
55,2025-07-25 23:03:15,presenceOff,0
55,2025-07-25 23:03:20,nicolasNotDected,0
55,2025-07-25 23:03:25,doorClosed,0
56,2025-07-26 07:02:00,sunUp,1
56,2025-07-26 07:09:00,presenceOn,1
56,2025-07-26 07:09:05,blindsOpen,1
56,2025-07-26 07:09:10,musicOn,1
56,2025-07-26 07:39:00,musicOff,1
56,2025-07-26 07:49:00,blindsClosed,1
56,2025-07-26 07:54:00,presenceOff,1
56,2025-07-26 09:00:00,doorClosed,1
56,2025-07-26 17:44:00,doorOpened,0
56,2025-07-26 17:44:10,presenceOn,0
56,2025-07-26 17:44:20,nicolasDetected,0
56,2025-07-26 17:44:40,musicOn,0
56,2025-07-26 20:00:00,sunDown,0
56,2025-07-26 23:17:00,musicOff,0
56,2025-07-26 23:17:05,lampOff,0
56,2025-07-26 23:17:10,blindsClosed,0
56,2025-07-26 23:17:15,presenceOff,0
56,2025-07-26 23:17:20,nicolasNotDected,0
56,2025-07-26 23:17:25,doorClosed,0
57,2025-07-27 07:38:00,sunUp,1
57,2025-07-27 07:46:00,presenceOn,1
57,2025-07-27 07:46:05,blindsOpen,1
57,2025-07-27 07:46:10,musicOn,1
57,2025-07-27 08:16:00,musicOff,1
57,2025-07-27 08:26:00,blindsClosed,1
57,2025-07-27 08:31:00,presenceOff,1
57,2025-07-27 09:00:00,doorClosed,1
57,2025-07-27 17:21:00,doorOpened,0
57,2025-07-27 17:21:10,presenceOn,0
57,2025-07-27 17:21:20,nicolasDetected,0
57,2025-07-27 17:21:40,musicOn,0
57,2025-07-27 20:00:00,sunDown,0
57,2025-07-27 23:33:00,musicOff,0
57,2025-07-27 23:33:05,lampOff,0
57,2025-07-27 23:33:10,blindsClosed,0
57,2025-07-27 23:33:15,presenceOff,0
57,2025-07-27 23:33:20,nicolasNotDected,0
57,2025-07-27 23:33:25,doorClosed,0
58,2025-07-28 07:34:00,sunUp,1
58,2025-07-28 07:46:00,presenceOn,1
58,2025-07-28 07:46:05,blindsOpen,1
58,2025-07-28 07:46:10,musicOn,1
58,2025-07-28 08:16:00,musicOff,1
58,2025-07-28 08:26:00,blindsClosed,1
58,2025-07-28 08:31:00,presenceOff,1
58,2025-07-28 09:00:00,doorClosed,1
58,2025-07-28 17:48:00,doorOpened,0
58,2025-07-28 17:48:10,presenceOn,0
58,2025-07-28 17:48:20,nicolasDetected,0
58,2025-07-28 17:48:40,musicOn,0
58,2025-07-28 21:00:00,sunDown,0
58,2025-07-28 23:43:00,musicOff,0
58,2025-07-28 23:43:05,lampOff,0
58,2025-07-28 23:43:10,blindsClosed,0
58,2025-07-28 23:43:15,presenceOff,0
58,2025-07-28 23:43:20,nicolasNotDected,0
58,2025-07-28 23:43:25,doorClosed,0
59,2025-07-29 07:04:00,sunUp,1
59,2025-07-29 07:18:00,presenceOn,1
59,2025-07-29 07:18:05,blindsOpen,1
59,2025-07-29 07:18:10,musicOn,1
59,2025-07-29 07:48:00,musicOff,1
59,2025-07-29 07:58:00,blindsClosed,1
59,2025-07-29 08:03:00,presenceOff,1
59,2025-07-29 09:00:00,doorClosed,1
59,2025-07-29 17:36:00,doorOpened,0
59,2025-07-29 17:36:10,presenceOn,0
59,2025-07-29 17:36:20,nicolasDetected,0
59,2025-07-29 17:36:40,musicOn,0
59,2025-07-29 20:00:00,sunDown,0
59,2025-07-29 23:05:00,musicOff,0
59,2025-07-29 23:05:05,lampOff,0
59,2025-07-29 23:05:10,blindsClosed,0
59,2025-07-29 23:05:15,presenceOff,0
59,2025-07-29 23:05:20,nicolasNotDected,0
59,2025-07-29 23:05:25,doorClosed,0
60,2025-07-30 07:45:00,sunUp,1
60,2025-07-30 07:51:00,presenceOn,1
60,2025-07-30 07:51:05,blindsOpen,1
60,2025-07-30 07:51:10,musicOn,1
60,2025-07-30 08:21:00,musicOff,1
60,2025-07-30 08:31:00,blindsClosed,1
60,2025-07-30 08:36:00,presenceOff,1
60,2025-07-30 09:00:00,doorClosed,1
60,2025-07-30 17:55:00,doorOpened,0
60,2025-07-30 17:55:10,presenceOn,0
60,2025-07-30 17:55:20,nicolasDetected,0
60,2025-07-30 17:55:40,musicOn,0
60,2025-07-30 20:00:00,sunDown,0
60,2025-07-30 23:58:00,musicOff,0
60,2025-07-30 23:58:05,lampOff,0
60,2025-07-30 23:58:10,blindsClosed,0
60,2025-07-30 23:58:15,presenceOff,0
60,2025-07-30 23:58:20,nicolasNotDected,0
60,2025-07-30 23:58:25,doorClosed,0
61,2025-07-31 07:34:00,sunUp,1
61,2025-07-31 07:44:00,presenceOn,1
61,2025-07-31 07:44:05,blindsOpen,1
61,2025-07-31 07:44:10,musicOn,1
61,2025-07-31 08:14:00,musicOff,1
61,2025-07-31 08:24:00,blindsClosed,1
61,2025-07-31 08:29:00,presenceOff,1
61,2025-07-31 09:00:00,doorClosed,1
61,2025-07-31 17:56:00,doorOpened,0
61,2025-07-31 17:56:10,presenceOn,0
61,2025-07-31 17:56:20,nicolasDetected,0
61,2025-07-31 17:56:40,musicOn,0
61,2025-07-31 20:00:00,sunDown,0
61,2025-07-31 23:32:00,musicOff,0
61,2025-07-31 23:32:05,lampOff,0
61,2025-07-31 23:32:10,blindsClosed,0
61,2025-07-31 23:32:15,presenceOff,0
61,2025-07-31 23:32:20,nicolasNotDected,0
61,2025-07-31 23:32:25,doorClosed,0
62,2025-08-01 07:26:00,sunUp,1
62,2025-08-01 07:52:00,presenceOn,1
62,2025-08-01 07:52:05,blindsOpen,1
62,2025-08-01 07:52:10,musicOn,1
62,2025-08-01 08:22:00,musicOff,1
62,2025-08-01 08:32:00,blindsClosed,1
62,2025-08-01 08:37:00,presenceOff,1
62,2025-08-01 09:00:00,doorClosed,1
62,2025-08-01 17:05:00,doorOpened,0
62,2025-08-01 17:05:10,presenceOn,0
62,2025-08-01 17:05:20,nicolasDetected,0
62,2025-08-01 17:05:40,musicOn,0
62,2025-08-01 20:00:00,sunDown,0
62,2025-08-01 23:05:00,musicOff,0
62,2025-08-01 23:05:05,lampOff,0
62,2025-08-01 23:05:10,blindsClosed,0
62,2025-08-01 23:05:15,presenceOff,0
62,2025-08-01 23:05:20,nicolasNotDected,0
62,2025-08-01 23:05:25,doorClosed,0
63,2025-08-02 07:34:00,sunUp,1
63,2025-08-02 07:54:00,presenceOn,1
63,2025-08-02 07:54:05,blindsOpen,1
63,2025-08-02 07:54:10,musicOn,1
63,2025-08-02 08:24:00,musicOff,1
63,2025-08-02 08:34:00,blindsClosed,1
63,2025-08-02 08:39:00,presenceOff,1
63,2025-08-02 09:00:00,doorClosed,1
63,2025-08-02 17:29:00,doorOpened,0
63,2025-08-02 17:29:10,presenceOn,0
63,2025-08-02 17:29:20,nicolasDetected,0
63,2025-08-02 17:29:40,musicOn,0
63,2025-08-02 21:00:00,sunDown,0
63,2025-08-02 23:10:00,musicOff,0
63,2025-08-02 23:10:05,lampOff,0
63,2025-08-02 23:10:10,blindsClosed,0
63,2025-08-02 23:10:15,presenceOff,0
63,2025-08-02 23:10:20,nicolasNotDected,0
63,2025-08-02 23:10:25,doorClosed,0
64,2025-08-03 07:01:00,sunUp,1
64,2025-08-03 07:29:00,presenceOn,1
64,2025-08-03 07:29:05,blindsOpen,1
64,2025-08-03 07:29:10,musicOn,1
64,2025-08-03 07:59:00,musicOff,1
64,2025-08-03 08:09:00,blindsClosed,1
64,2025-08-03 08:14:00,presenceOff,1
64,2025-08-03 09:00:00,doorClosed,1
64,2025-08-03 17:08:00,doorOpened,0
64,2025-08-03 17:08:10,presenceOn,0
64,2025-08-03 17:08:20,nicolasDetected,0
64,2025-08-03 17:08:40,musicOn,0
64,2025-08-03 20:00:00,sunDown,0
64,2025-08-03 23:54:00,musicOff,0
64,2025-08-03 23:54:05,lampOff,0
