case,completeTime,event,sunUp
30,2025-07-01 02:13:18,nicolasNotDected,0
30,2025-07-01 02:15:18,musicOff,0
31,2025-07-01 06:38:00,sunUp,1
31,2025-07-01 07:30:44,nicolasDetected,1
31,2025-07-01 07:35:44,presenceOn,1
31,2025-07-01 07:37:44,blindsOpen,1
31,2025-07-01 09:21:39,doorOpened,1
31,2025-07-01 09:23:39,doorClosed,1
31,2025-07-01 09:24:39,nicolasNotDected,1
31,2025-07-01 09:25:39,presenceOff,1
31,2025-07-01 18:00:00,sunDown,0
31,2025-07-01 19:00:15,doorOpened,0
31,2025-07-01 19:02:15,doorClosed,0
31,2025-07-01 19:03:15,nicolasDetected,0
31,2025-07-01 19:03:15,lampOn,0
31,2025-07-01 19:04:15,presenceOn,0
31,2025-07-01 19:05:15,musicOn,0
31,2025-07-01 19:06:15,blindsClosed,0
31,2025-07-02 01:05:44,lampOff,0
31,2025-07-02 01:15:44,presenceOff,0
31,2025-07-02 01:16:44,nicolasNotDected,0
31,2025-07-02 01:18:44,musicOff,0
32,2025-07-02 06:30:00,sunUp,1
32,2025-07-02 07:27:30,nicolasDetected,1
32,2025-07-02 07:32:30,presenceOn,1
32,2025-07-02 07:34:30,blindsOpen,1
32,2025-07-02 09:33:10,doorOpened,1
32,2025-07-02 09:35:10,doorClosed,1
32,2025-07-02 09:36:10,nicolasNotDected,1
32,2025-07-02 09:37:10,presenceOff,1
32,2025-07-02 18:07:00,sunDown,0
32,2025-07-02 19:00:36,doorOpened,0
32,2025-07-02 19:02:36,doorClosed,0
32,2025-07-02 19:03:36,nicolasDetected,0
32,2025-07-02 19:03:36,lampOn,0
32,2025-07-02 19:04:36,presenceOn,0
32,2025-07-02 19:05:36,blindsOpen,0
32,2025-07-02 19:06:36,blindsClosed,0
32,2025-07-03 02:12:29,lampOff,0
32,2025-07-03 02:22:29,presenceOff,0
32,2025-07-03 02:23:29,nicolasNotDected,0
32,2025-07-03 02:25:29,musicOff,0
33,2025-07-03 06:44:00,sunUp,1
33,2025-07-03 07:27:53,nicolasDetected,1
33,2025-07-03 07:32:53,presenceOn,1
33,2025-07-03 07:34:53,blindsOpen,1
33,2025-07-03 09:21:54,doorOpened,1
33,2025-07-03 09:23:54,doorClosed,1
33,2025-07-03 09:24:54,nicolasNotDected,1
33,2025-07-03 09:25:54,presenceOff,1
33,2025-07-03 18:12:00,sunDown,0
33,2025-07-03 19:00:16,doorOpened,0
33,2025-07-03 19:02:16,doorClosed,0
33,2025-07-03 19:03:16,nicolasDetected,0
33,2025-07-03 19:03:16,lampOn,0
33,2025-07-03 19:04:16,presenceOn,0
33,2025-07-03 19:05:16,blindsOpen,0
33,2025-07-03 19:06:16,blindsClosed,0
33,2025-07-04 01:13:19,lampOff,0
33,2025-07-04 01:23:19,presenceOff,0
33,2025-07-04 01:24:19,nicolasNotDected,0
33,2025-07-04 01:26:19,musicOff,0
34,2025-07-04 06:41:00,sunUp,1
34,2025-07-04 07:19:00,nicolasDetected,1
34,2025-07-04 07:24:00,presenceOn,1
34,2025-07-04 07:26:00,blindsOpen,1
34,2025-07-04 09:08:44,doorOpened,1
34,2025-07-04 09:10:44,doorClosed,1
34,2025-07-04 09:11:44,nicolasNotDected,1
34,2025-07-04 09:12:44,presenceOff,1
34,2025-07-04 18:00:00,sunDown,0
34,2025-07-04 19:00:48,doorOpened,0
34,2025-07-04 19:02:48,doorClosed,0
34,2025-07-04 19:03:48,nicolasDetected,0
34,2025-07-04 19:03:48,lampOn,0
34,2025-07-04 19:04:48,presenceOn,0
34,2025-07-04 19:05:48,musicOn,0
34,2025-07-04 19:06:48,blindsClosed,0
34,2025-07-05 02:46:37,lampOff,0
34,2025-07-05 02:56:37,presenceOff,0
34,2025-07-05 02:57:37,nicolasNotDected,0
34,2025-07-05 02:59:37,musicOff,0
35,2025-07-05 06:35:00,sunUp,1
35,2025-07-05 07:51:19,nicolasDetected,1
35,2025-07-05 07:56:19,presenceOn,1
35,2025-07-05 07:58:19,blindsOpen,1
35,2025-07-05 09:12:34,doorOpened,1
35,2025-07-05 09:14:34,doorClosed,1
35,2025-07-05 09:15:34,nicolasNotDected,1
35,2025-07-05 09:16:34,presenceOff,1
35,2025-07-05 18:05:00,sunDown,0
35,2025-07-05 19:00:33,doorOpened,0
35,2025-07-05 19:02:33,doorClosed,0
35,2025-07-05 19:03:33,nicolasDetected,0
35,2025-07-05 19:03:33,lampOn,0
35,2025-07-05 19:04:33,presenceOn,0
35,2025-07-05 19:05:33,blindsOpen,0
35,2025-07-05 19:06:33,blindsClosed,0
35,2025-07-06 02:29:31,lampOff,0
35,2025-07-06 02:39:31,presenceOff,0
35,2025-07-06 02:40:31,nicolasNotDected,0
35,2025-07-06 02:42:31,musicOff,0
36,2025-07-06 06:36:00,sunUp,1
36,2025-07-06 07:57:15,nicolasDetected,1
36,2025-07-06 08:02:15,presenceOn,1
36,2025-07-06 08:04:15,blindsOpen,1
36,2025-07-06 09:24:50,doorOpened,1
36,2025-07-06 09:26:50,doorClosed,1
36,2025-07-06 09:27:50,nicolasNotDected,1
36,2025-07-06 09:28:50,presenceOff,1
36,2025-07-06 18:13:00,sunDown,0
36,2025-07-06 19:00:09,doorOpened,0
36,2025-07-06 19:02:09,doorClosed,0
36,2025-07-06 19:03:09,nicolasDetected,0
36,2025-07-06 19:03:09,lampOn,0
36,2025-07-06 19:04:09,presenceOn,0
36,2025-07-06 19:05:09,musicOn,0
36,2025-07-06 19:06:09,blindsClosed,0
36,2025-07-07 01:36:39,lampOff,0
36,2025-07-07 01:46:39,presenceOff,0
36,2025-07-07 01:47:39,nicolasNotDected,0
36,2025-07-07 01:49:39,musicOff,0
37,2025-07-07 06:30:00,sunUp,1
37,2025-07-07 07:18:44,nicolasDetected,1
37,2025-07-07 07:23:44,presenceOn,1
37,2025-07-07 07:25:44,blindsOpen,1
37,2025-07-07 09:13:20,doorOpened,1
37,2025-07-07 09:15:20,doorClosed,1
37,2025-07-07 09:16:20,nicolasNotDected,1
37,2025-07-07 09:17:20,presenceOff,1
37,2025-07-07 18:09:00,sunDown,0
37,2025-07-07 19:00:55,doorOpened,0
37,2025-07-07 19:02:55,doorClosed,0
37,2025-07-07 19:03:55,nicolasDetected,0
37,2025-07-07 19:03:55,lampOn,0
37,2025-07-07 19:04:55,presenceOn,0
37,2025-07-07 19:05:55,blindsOpen,0
37,2025-07-07 19:06:55,blindsClosed,0
37,2025-07-08 02:19:39,lampOff,0
37,2025-07-08 02:29:39,presenceOff,0
37,2025-07-08 02:30:39,nicolasNotDected,0
37,2025-07-08 02:32:39,musicOff,0
38,2025-07-08 06:32:00,sunUp,1
38,2025-07-08 07:13:52,nicolasDetected,1
38,2025-07-08 07:18:52,presenceOn,1
38,2025-07-08 07:20:52,blindsOpen,1
38,2025-07-08 09:41:27,doorOpened,1
38,2025-07-08 09:43:27,doorClosed,1
38,2025-07-08 09:44:27,nicolasNotDected,1
38,2025-07-08 09:45:27,presenceOff,1
38,2025-07-08 18:15:00,sunDown,0
38,2025-07-08 19:00:03,doorOpened,0
38,2025-07-08 19:02:03,doorClosed,0
38,2025-07-08 19:03:03,nicolasDetected,0
38,2025-07-08 19:03:03,lampOn,0
38,2025-07-08 19:04:03,presenceOn,0
38,2025-07-08 19:05:03,blindsOpen,0
38,2025-07-08 19:06:03,blindsClosed,0
38,2025-07-09 02:33:02,lampOff,0
38,2025-07-09 02:43:02,presenceOff,0
38,2025-07-09 02:44:02,nicolasNotDected,0
38,2025-07-09 02:46:02,musicOff,0
39,2025-07-09 06:40:00,sunUp,1
39,2025-07-09 07:50:34,nicolasDetected,1
39,2025-07-09 07:55:34,presenceOn,1
39,2025-07-09 07:57:34,blindsOpen,1
39,2025-07-09 09:43:07,doorOpened,1
39,2025-07-09 09:45:07,doorClosed,1
39,2025-07-09 09:46:07,nicolasNotDected,1
39,2025-07-09 09:47:07,presenceOff,1
39,2025-07-09 18:15:00,sunDown,0
39,2025-07-09 19:00:30,doorOpened,0
39,2025-07-09 19:02:30,doorClosed,0
39,2025-07-09 19:03:30,nicolasDetected,0
39,2025-07-09 19:03:30,lampOn,0
39,2025-07-09 19:04:30,presenceOn,0
39,2025-07-09 19:05:30,blindsOpen,0
39,2025-07-09 19:06:30,blindsClosed,0
39,2025-07-10 02:45:09,lampOff,0
39,2025-07-10 02:55:09,presenceOff,0
39,2025-07-10 02:56:09,nicolasNotDected,0
39,2025-07-10 02:58:09,musicOff,0
40,2025-07-10 06:32:00,sunUp,1
40,2025-07-10 07:14:24,nicolasDetected,1
40,2025-07-10 07:19:24,presenceOn,1
40,2025-07-10 07:21:24,blindsOpen,1
40,2025-07-10 09:50:49,doorOpened,1
40,2025-07-10 09:52:49,doorClosed,1
40,2025-07-10 09:53:49,nicolasNotDected,1
40,2025-07-10 09:54:49,presenceOff,1
40,2025-07-10 18:14:00,sunDown,0
40,2025-07-10 19:00:37,doorOpened,0
40,2025-07-10 19:02:37,doorClosed,0
40,2025-07-10 19:03:37,nicolasDetected,0
40,2025-07-10 19:03:37,lampOn,0
40,2025-07-10 19:04:37,presenceOn,0
40,2025-07-10 19:05:37,blindsOpen,0
40,2025-07-10 19:06:37,blindsClosed,0
40,2025-07-11 02:19:23,lampOff,0
40,2025-07-11 02:29:23,presenceOff,0
40,2025-07-11 02:30:23,nicolasNotDected,0
40,2025-07-11 02:32:23,musicOff,0
41,2025-07-11 06:44:00,sunUp,1
41,2025-07-11 07:05:03,nicolasDetected,1
41,2025-07-11 07:10:03,presenceOn,1
41,2025-07-11 07:12:03,blindsOpen,1
41,2025-07-11 09:21:42,doorOpened,1
41,2025-07-11 09:23:42,doorClosed,1
41,2025-07-11 09:24:42,nicolasNotDected,1
41,2025-07-11 09:25:42,presenceOff,1
41,2025-07-11 18:03:00,sunDown,0
41,2025-07-11 19:00:23,doorOpened,0
41,2025-07-11 19:02:23,doorClosed,0
41,2025-07-11 19:03:23,nicolasDetected,0
41,2025-07-11 19:03:23,lampOn,0
41,2025-07-11 19:04:23,presenceOn,0
41,2025-07-11 19:05:23,musicOn,0
41,2025-07-11 19:06:23,blindsClosed,0
41,2025-07-12 00:54:42,lampOff,0
41,2025-07-12 01:04:42,presenceOff,0
41,2025-07-12 01:05:42,nicolasNotDected,0
41,2025-07-12 01:07:42,musicOff,0
42,2025-07-12 06:38:00,sunUp,1
42,2025-07-12 07:51:05,nicolasDetected,1
42,2025-07-12 07:56:05,presenceOn,1
42,2025-07-12 07:58:05,blindsOpen,1
42,2025-07-12 09:40:15,doorOpened,1
42,2025-07-12 09:42:15,doorClosed,1
42,2025-07-12 09:43:15,nicolasNotDected,1
42,2025-07-12 09:44:15,presenceOff,1
42,2025-07-12 18:02:00,sunDown,0
42,2025-07-12 19:00:42,doorOpened,0
42,2025-07-12 19:02:42,doorClosed,0
42,2025-07-12 19:03:42,nicolasDetected,0
42,2025-07-12 19:03:42,lampOn,0
42,2025-07-12 19:04:42,presenceOn,0
42,2025-07-12 19:05:42,blindsOpen,0
42,2025-07-12 19:06:42,blindsClosed,0
42,2025-07-13 01:41:11,lampOff,0
42,2025-07-13 01:51:11,presenceOff,0
42,2025-07-13 01:52:11,nicolasNotDected,0
42,2025-07-13 01:54:11,musicOff,0
43,2025-07-13 06:36:00,sunUp,1
43,2025-07-13 07:48:35,nicolasDetected,1
43,2025-07-13 07:53:35,presenceOn,1
43,2025-07-13 07:55:35,blindsOpen,1
43,2025-07-13 09:52:14,doorOpened,1
43,2025-07-13 09:54:14,doorClosed,1
43,2025-07-13 09:55:14,nicolasNotDected,1
43,2025-07-13 09:56:14,presenceOff,1
43,2025-07-13 18:10:00,sunDown,0
43,2025-07-13 19:00:03,doorOpened,0
43,2025-07-13 19:02:03,doorClosed,0
43,2025-07-13 19:03:03,nicolasDetected,0
43,2025-07-13 19:03:03,lampOn,0
43,2025-07-13 19:04:03,presenceOn,0
43,2025-07-13 19:05:03,musicOn,0
43,2025-07-13 19:06:03,blindsClosed,0
43,2025-07-14 01:37:06,lampOff,0
43,2025-07-14 01:47:06,presenceOff,0
43,2025-07-14 01:48:06,nicolasNotDected,0
43,2025-07-14 01:50:06,musicOff,0
44,2025-07-14 06:33:00,sunUp,1
44,2025-07-14 07:22:39,nicolasDetected,1
44,2025-07-14 07:27:39,presenceOn,1
44,2025-07-14 07:29:39,blindsOpen,1
44,2025-07-14 09:58:38,doorOpened,1
44,2025-07-14 10:00:38,doorClosed,1
44,2025-07-14 10:01:38,nicolasNotDected,1
44,2025-07-14 10:02:38,presenceOff,1
44,2025-07-14 18:01:00,sunDown,0
44,2025-07-14 19:00:03,doorOpened,0
44,2025-07-14 19:02:03,doorClosed,0
44,2025-07-14 19:03:03,nicolasDetected,0
44,2025-07-14 19:03:03,lampOn,0
44,2025-07-14 19:04:03,presenceOn,0
44,2025-07-14 19:05:03,musicOn,0
44,2025-07-14 19:06:03,blindsClosed,0
44,2025-07-15 02:06:54,lampOff,0
44,2025-07-15 02:16:54,presenceOff,0
44,2025-07-15 02:17:54,nicolasNotDected,0
44,2025-07-15 02:19:54,musicOff,0
45,2025-07-15 06:34:00,sunUp,1
45,2025-07-15 07:54:21,nicolasDetected,1
45,2025-07-15 07:59:21,presenceOn,1
45,2025-07-15 08:01:21,blindsOpen,1
45,2025-07-15 09:59:06,doorOpened,1
45,2025-07-15 10:01:06,doorClosed,1
45,2025-07-15 10:02:06,nicolasNotDected,1
45,2025-07-15 10:03:06,presenceOff,1
45,2025-07-15 18:07:00,sunDown,0
45,2025-07-15 19:00:06,doorOpened,0
45,2025-07-15 19:02:06,doorClosed,0
45,2025-07-15 19:03:06,nicolasDetected,0
45,2025-07-15 19:03:06,lampOn,0
45,2025-07-15 19:04:06,presenceOn,0
45,2025-07-15 19:05:06,blindsOpen,0
45,2025-07-15 19:06:06,blindsClosed,0
45,2025-07-16 01:03:39,lampOff,0
45,2025-07-16 01:13:39,presenceOff,0
45,2025-07-16 01:14:39,nicolasNotDected,0
45,2025-07-16 01:16:39,musicOff,0
46,2025-07-16 06:45:00,sunUp,1
46,2025-07-16 07:18:47,nicolasDetected,1
46,2025-07-16 07:23:47,presenceOn,1
46,2025-07-16 07:25:47,blindsOpen,1
46,2025-07-16 09:24:35,doorOpened,1
46,2025-07-16 09:26:35,doorClosed,1
46,2025-07-16 09:27:35,nicolasNotDected,1
46,2025-07-16 09:28:35,presenceOff,1
46,2025-07-16 18:02:00,sunDown,0
46,2025-07-16 19:00:25,doorOpened,0
46,2025-07-16 19:02:25,doorClosed,0
46,2025-07-16 19:03:25,nicolasDetected,0
46,2025-07-16 19:03:25,lampOn,0
46,2025-07-16 19:04:25,presenceOn,0
46,2025-07-16 19:05:25,blindsOpen,0
46,2025-07-16 19:06:25,blindsClosed,0
46,2025-07-17 01:38:05,lampOff,0
46,2025-07-17 01:48:05,presenceOff,0
46,2025-07-17 01:49:05,nicolasNotDected,0
46,2025-07-17 01:51:05,musicOff,0
47,2025-07-17 06:42:00,sunUp,1
47,2025-07-17 07:35:05,nicolasDetected,1
47,2025-07-17 07:40:05,presenceOn,1
47,2025-07-17 07:42:05,blindsOpen,1
47,2025-07-17 09:20:03,doorOpened,1
47,2025-07-17 09:22:03,doorClosed,1
47,2025-07-17 09:23:03,nicolasNotDected,1
47,2025-07-17 09:24:03,presenceOff,1
47,2025-07-17 18:03:00,sunDown,0
47,2025-07-17 19:00:49,doorOpened,0
47,2025-07-17 19:02:49,doorClosed,0
47,2025-07-17 19:03:49,nicolasDetected,0
47,2025-07-17 19:03:49,lampOn,0
47,2025-07-17 19:04:49,presenceOn,0
47,2025-07-17 19:05:49,musicOn,0
47,2025-07-17 19:06:49,blindsClosed,0
47,2025-07-18 01:49:00,lampOff,0
47,2025-07-18 01:59:00,presenceOff,0
47,2025-07-18 02:00:00,nicolasNotDected,0
47,2025-07-18 02:02:00,musicOff,0
48,2025-07-18 06:30:00,sunUp,1
48,2025-07-18 07:34:34,nicolasDetected,1
48,2025-07-18 07:39:34,presenceOn,1
48,2025-07-18 07:41:34,blindsOpen,1
48,2025-07-18 09:04:56,doorOpened,1
48,2025-07-18 09:06:56,doorClosed,1
48,2025-07-18 09:07:56,nicolasNotDected,1
48,2025-07-18 09:08:56,presenceOff,1
48,2025-07-18 18:04:00,sunDown,0
48,2025-07-18 19:00:34,doorOpened,0
48,2025-07-18 19:02:34,doorClosed,0
48,2025-07-18 19:03:34,nicolasDetected,0
48,2025-07-18 19:03:34,lampOn,0
48,2025-07-18 19:04:34,presenceOn,0
48,2025-07-18 19:05:34,musicOn,0
48,2025-07-18 19:06:34,blindsClosed,0
48,2025-07-19 01:49:14,lampOff,0
48,2025-07-19 01:59:14,presenceOff,0
48,2025-07-19 02:00:14,nicolasNotDected,0
48,2025-07-19 02:02:14,musicOff,0
49,2025-07-19 06:33:00,sunUp,1
49,2025-07-19 07:28:19,nicolasDetected,1
49,2025-07-19 07:33:19,presenceOn,1
49,2025-07-19 07:35:19,blindsOpen,1
49,2025-07-19 09:03:58,doorOpened,1
49,2025-07-19 09:05:58,doorClosed,1
49,2025-07-19 09:06:58,nicolasNotDected,1
49,2025-07-19 09:07:58,presenceOff,1
49,2025-07-19 18:11:00,sunDown,0
49,2025-07-19 19:00:43,doorOpened,0
49,2025-07-19 19:02:43,doorClosed,0
49,2025-07-19 19:03:43,nicolasDetected,0
49,2025-07-19 19:03:43,lampOn,0
49,2025-07-19 19:04:43,presenceOn,0
49,2025-07-19 19:05:43,blindsOpen,0
49,2025-07-19 19:06:43,blindsClosed,0
49,2025-07-20 01:36:30,lampOff,0
49,2025-07-20 01:46:30,presenceOff,0
49,2025-07-20 01:47:30,nicolasNotDected,0
49,2025-07-20 01:49:30,musicOff,0
50,2025-07-20 06:40:00,sunUp,1
50,2025-07-20 07:26:00,nicolasDetected,1
50,2025-07-20 07:31:00,presenceOn,1
50,2025-07-20 07:33:00,blindsOpen,1
50,2025-07-20 09:52:40,doorOpened,1
50,2025-07-20 09:54:40,doorClosed,1
50,2025-07-20 09:55:40,nicolasNotDected,1
50,2025-07-20 09:56:40,presenceOff,1
50,2025-07-20 18:14:00,sunDown,0
50,2025-07-20 19:00:06,doorOpened,0
50,2025-07-20 19:02:06,doorClosed,0
50,2025-07-20 19:03:06,nicolasDetected,0
50,2025-07-20 19:03:06,lampOn,0
50,2025-07-20 19:04:06,presenceOn,0
50,2025-07-20 19:05:06,blindsOpen,0
50,2025-07-20 19:06:06,blindsClosed,0
50,2025-07-21 01:21:56,lampOff,0
50,2025-07-21 01:31:56,presenceOff,0
50,2025-07-21 01:32:56,nicolasNotDected,0
50,2025-07-21 01:34:56,musicOff,0
51,2025-07-21 06:35:00,sunUp,1
51,2025-07-21 07:38:49,nicolasDetected,1
51,2025-07-21 07:43:49,presenceOn,1
51,2025-07-21 07:45:49,blindsOpen,1
51,2025-07-21 09:31:33,doorOpened,1
51,2025-07-21 09:33:33,doorClosed,1
51,2025-07-21 09:34:33,nicolasNotDected,1
51,2025-07-21 09:35:33,presenceOff,1
51,2025-07-21 18:04:00,sunDown,0
51,2025-07-21 19:00:02,doorOpened,0
51,2025-07-21 19:02:02,doorClosed,0
51,2025-07-21 19:03:02,nicolasDetected,0
51,2025-07-21 19:03:02,lampOn,0
51,2025-07-21 19:04:02,presenceOn,0
51,2025-07-21 19:05:02,blindsOpen,0
51,2025-07-21 19:06:02,blindsClosed,0
51,2025-07-22 02:34:05,lampOff,0
51,2025-07-22 02:44:05,presenceOff,0
51,2025-07-22 02:45:05,nicolasNotDected,0
51,2025-07-22 02:47:05,musicOff,0
52,2025-07-22 06:41:00,sunUp,1
52,2025-07-22 07:33:11,nicolasDetected,1
52,2025-07-22 07:38:11,presenceOn,1
52,2025-07-22 07:40:11,blindsOpen,1
52,2025-07-22 09:16:25,doorOpened,1
52,2025-07-22 09:18:25,doorClosed,1
52,2025-07-22 09:19:25,nicolasNotDected,1
52,2025-07-22 09:20:25,presenceOff,1
52,2025-07-22 18:09:00,sunDown,0
52,2025-07-22 19:00:04,doorOpened,0
52,2025-07-22 19:02:04,doorClosed,0
52,2025-07-22 19:03:04,nicolasDetected,0
52,2025-07-22 19:03:04,lampOn,0
52,2025-07-22 19:04:04,presenceOn,0
52,2025-07-22 19:05:04,blindsOpen,0
52,2025-07-22 19:06:04,blindsClosed,0
52,2025-07-23 02:30:11,lampOff,0
52,2025-07-23 02:40:11,presenceOff,0
52,2025-07-23 02:41:11,nicolasNotDected,0
52,2025-07-23 02:43:11,musicOff,0
53,2025-07-23 06:45:00,sunUp,1
53,2025-07-23 07:13:39,nicolasDetected,1
53,2025-07-23 07:18:39,presenceOn,1
53,2025-07-23 07:20:39,blindsOpen,1
53,2025-07-23 09:51:29,doorOpened,1
53,2025-07-23 09:53:29,doorClosed,1
53,2025-07-23 09:54:29,nicolasNotDected,1
53,2025-07-23 09:55:29,presenceOff,1
53,2025-07-23 18:09:00,sunDown,0
53,2025-07-23 19:00:36,doorOpened,0
53,2025-07-23 19:02:36,doorClosed,0
53,2025-07-23 19:03:36,nicolasDetected,0
53,2025-07-23 19:03:36,lampOn,0
53,2025-07-23 19:04:36,presenceOn,0
53,2025-07-23 19:05:36,musicOn,0
53,2025-07-23 19:06:36,blindsClosed,0
53,2025-07-24 01:44:24,lampOff,0
53,2025-07-24 01:54:24,presenceOff,0
53,2025-07-24 01:55:24,nicolasNotDected,0
53,2025-07-24 01:57:24,musicOff,0
54,2025-07-24 06:30:00,sunUp,1
54,2025-07-24 07:46:56,nicolasDetected,1
54,2025-07-24 07:51:56,presenceOn,1
54,2025-07-24 07:53:56,blindsOpen,1
54,2025-07-24 09:57:52,doorOpened,1
54,2025-07-24 09:59:52,doorClosed,1
54,2025-07-24 10:00:52,nicolasNotDected,1
54,2025-07-24 10:01:52,presenceOff,1
54,2025-07-24 18:04:00,sunDown,0
54,2025-07-24 19:00:31,doorOpened,0
54,2025-07-24 19:02:31,doorClosed,0
54,2025-07-24 19:03:31,nicolasDetected,0
54,2025-07-24 19:03:31,lampOn,0
54,2025-07-24 19:04:31,presenceOn,0
54,2025-07-24 19:05:31,blindsOpen,0
54,2025-07-24 19:06:31,blindsClosed,0
54,2025-07-25 02:15:58,lampOff,0
54,2025-07-25 02:25:58,presenceOff,0
54,2025-07-25 02:26:58,nicolasNotDected,0
54,2025-07-25 02:28:58,musicOff,0
55,2025-07-25 06:35:00,sunUp,1
55,2025-07-25 07:21:58,nicolasDetected,1
55,2025-07-25 07:26:58,presenceOn,1
55,2025-07-25 07:28:58,blindsOpen,1
55,2025-07-25 09:57:45,doorOpened,1
55,2025-07-25 09:59:45,doorClosed,1
55,2025-07-25 10:00:45,nicolasNotDected,1
55,2025-07-25 10:01:45,presenceOff,1
55,2025-07-25 18:08:00,sunDown,0
55,2025-07-25 19:00:16,doorOpened,0
55,2025-07-25 19:02:16,doorClosed,0
55,2025-07-25 19:03:16,nicolasDetected,0
55,2025-07-25 19:03:16,lampOn,0
55,2025-07-25 19:04:16,presenceOn,0
55,2025-07-25 19:05:16,blindsOpen,0
55,2025-07-25 19:06:16,blindsClosed,0
55,2025-07-26 01:06:53,lampOff,0
55,2025-07-26 01:16:53,presenceOff,0
55,2025-07-26 01:17:53,nicolasNotDected,0
55,2025-07-26 01:19:53,musicOff,0
56,2025-07-26 06:45:00,sunUp,1
56,2025-07-26 07:05:24,nicolasDetected,1
56,2025-07-26 07:10:24,presenceOn,1
56,2025-07-26 07:12:24,blindsOpen,1
56,2025-07-26 09:30:50,doorOpened,1
56,2025-07-26 09:32:50,doorClosed,1
56,2025-07-26 09:33:50,nicolasNotDected,1
56,2025-07-26 09:34:50,presenceOff,1
56,2025-07-26 18:01:00,sunDown,0
56,2025-07-26 19:00:46,doorOpened,0
56,2025-07-26 19:02:46,doorClosed,0
56,2025-07-26 19:03:46,nicolasDetected,0
56,2025-07-26 19:03:46,lampOn,0
56,2025-07-26 19:04:46,presenceOn,0
56,2025-07-26 19:05:46,musicOn,0
56,2025-07-26 19:06:46,blindsClosed,0
56,2025-07-27 02:24:22,lampOff,0
56,2025-07-27 02:34:22,presenceOff,0
56,2025-07-27 02:35:22,nicolasNotDected,0
56,2025-07-27 02:37:22,musicOff,0
57,2025-07-27 06:37:00,sunUp,1
57,2025-07-27 07:59:46,nicolasDetected,1
57,2025-07-27 08:04:46,presenceOn,1
57,2025-07-27 08:06:46,blindsOpen,1
57,2025-07-27 09:12:36,doorOpened,1
57,2025-07-27 09:14:36,doorClosed,1
57,2025-07-27 09:15:36,nicolasNotDected,1
57,2025-07-27 09:16:36,presenceOff,1
57,2025-07-27 18:13:00,sunDown,0
57,2025-07-27 19:00:33,doorOpened,0
57,2025-07-27 19:02:33,doorClosed,0
57,2025-07-27 19:03:33,nicolasDetected,0
57,2025-07-27 19:03:33,lampOn,0
57,2025-07-27 19:04:33,presenceOn,0
57,2025-07-27 19:05:33,blindsOpen,0
57,2025-07-27 19:06:33,blindsClosed,0
57,2025-07-28 01:41:28,lampOff,0
57,2025-07-28 01:51:28,presenceOff,0
57,2025-07-28 01:52:28,nicolasNotDected,0
57,2025-07-28 01:54:28,musicOff,0
58,2025-07-28 06:41:00,sunUp,1
58,2025-07-28 07:18:30,nicolasDetected,1
58,2025-07-28 07:23:30,presenceOn,1
58,2025-07-28 07:25:30,blindsOpen,1
58,2025-07-28 09:48:38,doorOpened,1
58,2025-07-28 09:50:38,doorClosed,1
58,2025-07-28 09:51:38,nicolasNotDected,1
58,2025-07-28 09:52:38,presenceOff,1
58,2025-07-28 18:01:00,sunDown,0
58,2025-07-28 19:00:05,doorOpened,0
58,2025-07-28 19:02:05,doorClosed,0
58,2025-07-28 19:03:05,nicolasDetected,0
58,2025-07-28 19:03:05,lampOn,0
58,2025-07-28 19:04:05,presenceOn,0
58,2025-07-28 19:05:05,musicOn,0
58,2025-07-28 19:06:05,blindsClosed,0
58,2025-07-29 02:16:06,lampOff,0
58,2025-07-29 02:26:06,presenceOff,0
58,2025-07-29 02:27:06,nicolasNotDected,0
58,2025-07-29 02:29:06,musicOff,0
59,2025-07-29 06:36:00,sunUp,1
59,2025-07-29 07:32:07,nicolasDetected,1
59,2025-07-29 07:37:07,presenceOn,1
59,2025-07-29 07:39:07,blindsOpen,1
59,2025-07-29 09:07:17,doorOpened,1
59,2025-07-29 09:09:17,doorClosed,1
59,2025-07-29 09:10:17,nicolasNotDected,1
59,2025-07-29 09:11:17,presenceOff,1
59,2025-07-29 18:06:00,sunDown,0
59,2025-07-29 19:00:12,doorOpened,0
59,2025-07-29 19:02:12,doorClosed,0
59,2025-07-29 19:03:12,nicolasDetected,0
59,2025-07-29 19:03:12,lampOn,0
59,2025-07-29 19:04:12,presenceOn,0
59,2025-07-29 19:05:12,blindsOpen,0
59,2025-07-29 19:06:12,blindsClosed,0
59,2025-07-30 02:12:32,lampOff,0
59,2025-07-30 02:22:32,presenceOff,0
59,2025-07-30 02:23:32,nicolasNotDected,0
59,2025-07-30 02:25:32,musicOff,0
60,2025-07-30 06:41:00,sunUp,1
60,2025-07-30 07:58:04,nicolasDetected,1
60,2025-07-30 08:03:04,presenceOn,1
60,2025-07-30 08:05:04,blindsOpen,1
60,2025-07-30 09:55:59,doorOpened,1
60,2025-07-30 09:57:59,doorClosed,1
60,2025-07-30 09:58:59,nicolasNotDected,1
60,2025-07-30 09:59:59,presenceOff,1
60,2025-07-30 18:14:00,sunDown,0
60,2025-07-30 19:00:29,doorOpened,0
60,2025-07-30 19:02:29,doorClosed,0
60,2025-07-30 19:03:29,nicolasDetected,0
60,2025-07-30 19:03:29,lampOn,0
60,2025-07-30 19:04:29,presenceOn,0
60,2025-07-30 19:05:29,blindsOpen,0
60,2025-07-30 19:06:29,blindsClosed,0
