case,completeTime,event,sunUp
87,2023-03-29 18:01:00,doorOpened,0
87,2023-03-29 18:01:18,nicolasDetected,0
87,2023-03-29 18:01:45,presenceOn,0
87,2023-03-29 18:02:13,lampOn,0
87,2023-03-29 18:02:33,doorClosed,0
87,2023-03-29 18:03:00,blindsClosed,0
88,2023-03-30 17:05:00,sunDown,0
88,2023-03-30 18:00:00,doorOpened,0
88,2023-03-30 18:00:22,nicolasDetected,0
88,2023-03-30 18:00:32,presenceOn,0
88,2023-03-30 18:00:57,lampOn,0
88,2023-03-30 18:01:21,doorClosed,0
88,2023-03-30 18:01:34,blindsClosed,0
89,2023-03-31 17:09:00,sunDown,0
89,2023-03-31 18:05:00,doorOpened,0
89,2023-03-31 18:05:24,nicolasDetected,0
89,2023-03-31 18:05:44,presenceOn,0
89,2023-03-31 18:05:56,lampOn,0
89,2023-03-31 18:06:09,doorClosed,0
89,2023-03-31 18:06:35,blindsClosed,0
90,2023-04-01 15:02:00,doorOpened,1
90,2023-04-01 15:02:14,nicolasDetected,1
90,2023-04-01 15:02:29,presenceOn,1
90,2023-04-01 15:02:39,doorClosed,1
90,2023-04-01 17:03:00,sunDown,0
90,2023-04-01 17:03:15,lampOn,0
90,2023-04-01 17:03:26,blindsClosed,0
91,2023-04-02 15:09:00,doorOpened,1
91,2023-04-02 15:09:20,nicolasDetected,1
91,2023-04-02 15:09:33,presenceOn,1
91,2023-04-02 15:09:58,doorClosed,1
91,2023-04-02 17:05:00,sunDown,0
91,2023-04-02 17:05:26,lampOn,0
91,2023-04-02 17:05:38,blindsClosed,0
92,2023-04-03 17:01:00,sunDown,0
92,2023-04-03 18:02:00,doorOpened,0
92,2023-04-03 18:02:23,nicolasDetected,0
92,2023-04-03 18:02:36,presenceOn,0
92,2023-04-03 18:03:02,lampOn,0
92,2023-04-03 18:03:21,doorClosed,0
92,2023-04-03 18:03:47,blindsClosed,0
93,2023-04-04 17:08:00,sunDown,0
93,2023-04-04 18:03:00,doorOpened,0
93,2023-04-04 18:03:16,nicolasDetected,0
93,2023-04-04 18:03:46,presenceOn,0
93,2023-04-04 18:04:10,lampOn,0
93,2023-04-04 18:04:23,doorClosed,0
93,2023-04-04 18:04:43,blindsClosed,0
94,2023-04-05 17:06:00,sunDown,0
94,2023-04-05 18:02:00,doorOpened,0
94,2023-04-05 18:02:20,nicolasDetected,0
94,2023-04-05 18:02:33,presenceOn,0
94,2023-04-05 18:03:00,lampOn,0
94,2023-04-05 18:03:26,doorClosed,0
94,2023-04-05 18:03:37,blindsClosed,0
95,2023-04-06 17:09:00,sunDown,0
95,2023-04-06 18:05:00,doorOpened,0
95,2023-04-06 18:05:12,nicolasDetected,0
95,2023-04-06 18:05:34,presenceOn,0
95,2023-04-06 18:06:03,lampOn,0
95,2023-04-06 18:06:29,doorClosed,0
95,2023-04-06 18:06:39,blindsClosed,0
96,2023-04-07 17:01:00,sunDown,0
96,2023-04-07 18:01:00,doorOpened,0
96,2023-04-07 18:01:21,nicolasDetected,0
96,2023-04-07 18:01:33,presenceOn,0
96,2023-04-07 18:01:57,lampOn,0
96,2023-04-07 18:02:19,doorClosed,0
96,2023-04-07 18:02:48,blindsClosed,0
97,2023-04-08 15:00:00,doorOpened,1
97,2023-04-08 15:00:23,nicolasDetected,1
97,2023-04-08 15:00:47,presenceOn,1
97,2023-04-08 15:01:02,doorClosed,1
97,2023-04-08 17:03:00,sunDown,0
97,2023-04-08 17:03:10,lampOn,0
97,2023-04-08 17:03:31,blindsClosed,0
98,2023-04-09 15:07:00,doorOpened,1
98,2023-04-09 15:07:12,nicolasDetected,1
98,2023-04-09 15:07:27,presenceOn,1
98,2023-04-09 15:07:37,doorClosed,1
98,2023-04-09 17:07:00,sunDown,0
98,2023-04-09 17:07:10,lampOn,0
98,2023-04-09 17:07:28,blindsClosed,0
99,2023-04-10 17:02:00,sunDown,0
99,2023-04-10 18:03:00,doorOpened,0
99,2023-04-10 18:03:27,nicolasDetected,0
99,2023-04-10 18:03:54,presenceOn,0
99,2023-04-10 18:04:18,lampOn,0
99,2023-04-10 18:04:46,doorClosed,0
99,2023-04-10 18:05:05,blindsClosed,0
100,2023-04-11 17:05:00,sunDown,0
100,2023-04-11 18:01:00,doorOpened,0
100,2023-04-11 18:01:29,nicolasDetected,0
100,2023-04-11 18:01:47,presenceOn,0
100,2023-04-11 18:02:02,lampOn,0
100,2023-04-11 18:02:29,doorClosed,0
100,2023-04-11 18:02:49,blindsClosed,0
101,2023-04-12 17:02:00,sunDown,0
101,2023-04-12 18:02:00,doorOpened,0
101,2023-04-12 18:02:27,nicolasDetected,0
101,2023-04-12 18:02:56,presenceOn,0
101,2023-04-12 18:03:14,lampOn,0
101,2023-04-12 18:03:27,doorClosed,0
101,2023-04-12 18:03:56,blindsClosed,0
102,2023-04-13 17:09:00,sunDown,0
102,2023-04-13 18:00:00,doorOpened,0
102,2023-04-13 18:00:18,nicolasDetected,0
102,2023-04-13 18:00:43,presenceOn,0
102,2023-04-13 18:00:56,lampOn,0
102,2023-04-13 18:01:14,doorClosed,0
102,2023-04-13 18:01:38,blindsClosed,0
103,2023-04-14 17:00:00,sunDown,0
103,2023-04-14 18:03:00,doorOpened,0
103,2023-04-14 18:03:14,nicolasDetected,0
103,2023-04-14 18:03:34,presenceOn,0
103,2023-04-14 18:03:53,lampOn,0
103,2023-04-14 18:04:13,doorClosed,0
103,2023-04-14 18:04:37,blindsClosed,0
104,2023-04-15 15:07:00,doorOpened,1
104,2023-04-15 15:07:18,nicolasDetected,1
104,2023-04-15 15:07:45,presenceOn,1
104,2023-04-15 15:07:58,doorClosed,1
104,2023-04-15 17:02:00,sunDown,0
104,2023-04-15 17:02:22,lampOn,0
104,2023-04-15 17:02:37,blindsClosed,0
105,2023-04-16 15:08:00,doorOpened,1
105,2023-04-16 15:08:29,nicolasDetected,1
105,2023-04-16 15:08:59,presenceOn,1
105,2023-04-16 15:09:09,doorClosed,1
105,2023-04-16 17:00:00,sunDown,0
105,2023-04-16 17:00:19,lampOn,0
105,2023-04-16 17:00:36,blindsClosed,0
106,2023-04-17 17:02:00,sunDown,0
106,2023-04-17 18:03:00,doorOpened,0
106,2023-04-17 18:03:17,nicolasDetected,0
106,2023-04-17 18:03:27,presenceOn,0
106,2023-04-17 18:03:44,lampOn,0
106,2023-04-17 18:03:58,doorClosed,0
106,2023-04-17 18:04:12,blindsClosed,0
107,2023-04-18 17:03:00,sunDown,0
107,2023-04-18 18:02:00,doorOpened,0
107,2023-04-18 18:02:10,nicolasDetected,0
107,2023-04-18 18:02:23,presenceOn,0
107,2023-04-18 18:02:44,lampOn,0
107,2023-04-18 18:02:55,doorClosed,0
107,2023-04-18 18:03:19,blindsClosed,0
108,2023-04-19 17:07:00,sunDown,0
108,2023-04-19 18:04:00,doorOpened,0
108,2023-04-19 18:04:11,nicolasDetected,0
108,2023-04-19 18:04:29,presenceOn,0
108,2023-04-19 18:04:58,lampOn,0
108,2023-04-19 18:05:16,doorClosed,0
108,2023-04-19 18:05:38,blindsClosed,0
109,2023-04-20 17:05:00,sunDown,0
109,2023-04-20 18:00:00,doorOpened,0
109,2023-04-20 18:00:14,nicolasDetected,0
109,2023-04-20 18:00:26,presenceOn,0
109,2023-04-20 18:00:40,lampOn,0
109,2023-04-20 18:00:51,doorClosed,0
109,2023-04-20 18:01:19,blindsClosed,0
110,2023-04-21 17:08:00,sunDown,0
110,2023-04-21 18:01:00,doorOpened,0
110,2023-04-21 18:01:29,nicolasDetected,0
110,2023-04-21 18:01:49,presenceOn,0
110,2023-04-21 18:02:17,lampOn,0
110,2023-04-21 18:02:33,doorClosed,0
110,2023-04-21 18:02:48,blindsClosed,0
111,2023-04-22 15:02:00,doorOpened,1
111,2023-04-22 15:02:28,nicolasDetected,1
111,2023-04-22 15:02:58,presenceOn,1
111,2023-04-22 15:03:26,doorClosed,1
111,2023-04-22 17:04:00,sunDown,0
111,2023-04-22 17:04:24,lampOn,0
111,2023-04-22 17:04:41,blindsClosed,0
112,2023-04-23 15:10:00,doorOpened,1
112,2023-04-23 15:10:28,nicolasDetected,1
112,2023-04-23 15:10:38,presenceOn,1
112,2023-04-23 15:11:00,doorClosed,1
112,2023-04-23 17:02:00,sunDown,0
112,2023-04-23 17:02:21,lampOn,0
112,2023-04-23 17:02:47,blindsClosed,0
113,2023-04-24 17:03:00,sunDown,0
113,2023-04-24 18:05:00,doorOpened,0
113,2023-04-24 18:05:21,nicolasDetected,0
113,2023-04-24 18:05:43,presenceOn,0
113,2023-04-24 18:06:08,lampOn,0
113,2023-04-24 18:06:37,doorClosed,0
113,2023-04-24 18:07:01,blindsClosed,0
114,2023-04-25 17:02:00,sunDown,0
114,2023-04-25 18:04:00,doorOpened,0
114,2023-04-25 18:04:17,nicolasDetected,0
114,2023-04-25 18:04:34,presenceOn,0
114,2023-04-25 18:04:51,lampOn,0
114,2023-04-25 18:05:06,doorClosed,0
114,2023-04-25 18:05:19,blindsClosed,0
115,2023-04-26 17:03:00,sunDown,0
115,2023-04-26 18:05:00,doorOpened,0
115,2023-04-26 18:05:13,nicolasDetected,0
115,2023-04-26 18:05:41,presenceOn,0
115,2023-04-26 18:06:04,lampOn,0
115,2023-04-26 18:06:22,doorClosed,0
115,2023-04-26 18:06:41,blindsClosed,0
116,2023-04-27 17:00:00,sunDown,0
116,2023-04-27 18:04:00,doorOpened,0
116,2023-04-27 18:04:30,nicolasDetected,0
116,2023-04-27 18:04:43,presenceOn,0
116,2023-04-27 18:04:56,lampOn,0
116,2023-04-27 18:05:13,doorClosed,0
116,2023-04-27 18:05:26,blindsClosed,0
117,2023-04-28 17:09:00,sunDown,0
117,2023-04-28 18:00:00,doorOpened,0
117,2023-04-28 18:00:20,nicolasDetected,0
117,2023-04-28 18:00:31,presenceOn,0
117,2023-04-28 18:00:58,lampOn,0
117,2023-04-28 18:01:18,doorClosed,0
117,2023-04-28 18:01:45,blindsClosed,0
118,2023-04-29 15:00:00,doorOpened,1
118,2023-04-29 15:00:14,nicolasDetected,1
118,2023-04-29 15:00:32,presenceOn,1
118,2023-04-29 15:00:49,doorClosed,1
118,2023-04-29 17:06:00,sunDown,0
118,2023-04-29 17:06:14,lampOn,0
118,2023-04-29 17:06:35,blindsClosed,0
119,2023-04-30 15:08:00,doorOpened,1
119,2023-04-30 15:08:10,nicolasDetected,1
119,2023-04-30 15:08:28,presenceOn,1
119,2023-04-30 15:08:48,doorClosed,1
119,2023-04-30 17:08:00,sunDown,0
119,2023-04-30 17:08:10,lampOn,0
119,2023-04-30 17:08:31,blindsClosed,0
120,2023-05-01 17:08:00,sunDown,0
120,2023-05-01 18:04:00,doorOpened,0
120,2023-05-01 18:04:21,nicolasDetected,0
120,2023-05-01 18:04:46,presenceOn,0
120,2023-05-01 18:05:00,lampOn,0
120,2023-05-01 18:05:22,doorClosed,0
120,2023-05-01 18:05:48,blindsClosed,0
121,2023-05-02 17:04:00,sunDown,0
121,2023-05-02 18:03:00,doorOpened,0
121,2023-05-02 18:03:10,nicolasDetected,0
121,2023-05-02 18:03:21,presenceOn,0
121,2023-05-02 18:03:51,lampOn,0
121,2023-05-02 18:04:08,doorClosed,0
121,2023-05-02 18:04:18,blindsClosed,0
122,2023-05-03 17:08:00,sunDown,0
122,2023-05-03 18:04:00,doorOpened,0
122,2023-05-03 18:04:13,nicolasDetected,0
122,2023-05-03 18:04:23,presenceOn,0
122,2023-05-03 18:04:48,lampOn,0
122,2023-05-03 18:05:00,doorClosed,0
122,2023-05-03 18:05:24,blindsClosed,0
123,2023-05-04 17:01:00,sunDown,0
123,2023-05-04 18:02:00,doorOpened,0
123,2023-05-04 18:02:20,nicolasDetected,0
123,2023-05-04 18:02:43,presenceOn,0
123,2023-05-04 18:02:56,lampOn,0
123,2023-05-04 18:03:17,doorClosed,0
123,2023-05-04 18:03:44,blindsClosed,0
124,2023-05-05 17:07:00,sunDown,0
124,2023-05-05 18:02:00,doorOpened,0
124,2023-05-05 18:02:25,nicolasDetected,0
124,2023-05-05 18:02:39,presenceOn,0
124,2023-05-05 18:02:57,lampOn,0
124,2023-05-05 18:03:25,doorClosed,0
124,2023-05-05 18:03:39,blindsClosed,0
125,2023-05-06 15:04:00,doorOpened,1
125,2023-05-06 15:04:15,nicolasDetected,1
125,2023-05-06 15:04:29,presenceOn,1
125,2023-05-06 15:04:59,doorClosed,1
125,2023-05-06 17:08:00,sunDown,0
125,2023-05-06 17:08:25,lampOn,0
125,2023-05-06 17:08:50,blindsClosed,0
126,2023-05-07 15:04:00,doorOpened,1
126,2023-05-07 15:04:10,nicolasDetected,1
126,2023-05-07 15:04:22,presenceOn,1
126,2023-05-07 15:04:49,doorClosed,1
126,2023-05-07 17:02:00,sunDown,0
126,2023-05-07 17:02:30,lampOn,0
126,2023-05-07 17:02:40,blindsClosed,0
127,2023-05-08 17:04:00,sunDown,0
127,2023-05-08 18:00:00,doorOpened,0
127,2023-05-08 18:00:10,nicolasDetected,0
127,2023-05-08 18:00:28,presenceOn,0
127,2023-05-08 18:00:56,lampOn,0
127,2023-05-08 18:01:21,doorClosed,0
127,2023-05-08 18:01:41,blindsClosed,0
128,2023-05-09 17:05:00,sunDown,0
128,2023-05-09 18:00:00,doorOpened,0
128,2023-05-09 18:00:19,nicolasDetected,0
128,2023-05-09 18:00:43,presenceOn,0
128,2023-05-09 18:01:02,lampOn,0
128,2023-05-09 18:01:13,doorClosed,0
128,2023-05-09 18:01:29,blindsClosed,0
129,2023-05-10 17:06:00,sunDown,0
129,2023-05-10 18:03:00,doorOpened,0
129,2023-05-10 18:03:14,nicolasDetected,0
129,2023-05-10 18:03:28,presenceOn,0
129,2023-05-10 18:03:47,lampOn,0
129,2023-05-10 18:04:02,doorClosed,0
129,2023-05-10 18:04:17,blindsClosed,0
130,2023-05-11 17:05:00,sunDown,0
130,2023-05-11 18:03:00,doorOpened,0
130,2023-05-11 18:03:24,nicolasDetected,0
130,2023-05-11 18:03:40,presenceOn,0
130,2023-05-11 18:04:06,lampOn,0
130,2023-05-11 18:04:17,doorClosed,0
130,2023-05-11 18:04:28,blindsClosed,0
131,2023-05-12 17:07:00,sunDown,0
131,2023-05-12 18:01:00,doorOpened,0
131,2023-05-12 18:01:14,nicolasDetected,0
131,2023-05-12 18:01:40,presenceOn,0
131,2023-05-12 18:02:10,lampOn,0
131,2023-05-12 18:02:20,doorClosed,0
131,2023-05-12 18:02:45,blindsClosed,0
132,2023-05-13 15:08:00,doorOpened,1
132,2023-05-13 15:08:13,nicolasDetected,1
132,2023-05-13 15:08:23,presenceOn,1
132,2023-05-13 15:08:48,doorClosed,1
132,2023-05-13 17:01:00,sunDown,0
132,2023-05-13 17:01:26,lampOn,0
132,2023-05-13 17:01:56,blindsClosed,0
133,2023-05-14 15:07:00,doorOpened,1
133,2023-05-14 15:07:16,nicolasDetected,1
133,2023-05-14 15:07:27,presenceOn,1
133,2023-05-14 15:07:49,doorClosed,1
133,2023-05-14 17:03:00,sunDown,0
133,2023-05-14 17:03:27,lampOn,0
133,2023-05-14 17:03:44,blindsClosed,0
134,2023-05-15 17:07:00,sunDown,0
134,2023-05-15 18:02:00,doorOpened,0
134,2023-05-15 18:02:22,nicolasDetected,0
134,2023-05-15 18:02:32,presenceOn,0
134,2023-05-15 18:02:56,lampOn,0
134,2023-05-15 18:03:07,doorClosed,0
134,2023-05-15 18:03:18,blindsClosed,0
135,2023-05-16 17:02:00,sunDown,0
135,2023-05-16 18:01:00,doorOpened,0
135,2023-05-16 18:01:12,nicolasDetected,0
135,2023-05-16 18:01:34,presenceOn,0
135,2023-05-16 18:01:57,lampOn,0
135,2023-05-16 18:02:23,doorClosed,0
135,2023-05-16 18:02:40,blindsClosed,0
136,2023-05-17 17:08:00,sunDown,0
136,2023-05-17 18:00:00,doorOpened,0
136,2023-05-17 18:00:16,nicolasDetected,0
136,2023-05-17 18:00:41,presenceOn,0
136,2023-05-17 18:01:01,lampOn,0
136,2023-05-17 18:01:21,doorClosed,0
136,2023-05-17 18:01:45,blindsClosed,0
137,2023-05-18 17:03:00,sunDown,0
137,2023-05-18 18:05:00,doorOpened,0
137,2023-05-18 18:05:17,nicolasDetected,0
137,2023-05-18 18:05:31,presenceOn,0
137,2023-05-18 18:05:52,lampOn,0
137,2023-05-18 18:06:03,doorClosed,0
137,2023-05-18 18:06:26,blindsClosed,0
138,2023-05-19 17:10:00,sunDown,0
138,2023-05-19 18:04:00,doorOpened,0
138,2023-05-19 18:04:22,nicolasDetected,0
138,2023-05-19 18:04:42,presenceOn,0
138,2023-05-19 18:05:00,lampOn,0
138,2023-05-19 18:05:13,doorClosed,0
138,2023-05-19 18:05:25,blindsClosed,0
139,2023-05-20 15:00:00,doorOpened,1
139,2023-05-20 15:00:13,nicolasDetected,1
139,2023-05-20 15:00:37,presenceOn,1
139,2023-05-20 15:01:06,doorClosed,1
139,2023-05-20 17:03:00,sunDown,0
139,2023-05-20 17:03:17,lampOn,0
139,2023-05-20 17:03:37,blindsClosed,0
140,2023-05-21 15:07:00,doorOpened,1
140,2023-05-21 15:07:18,nicolasDetected,1
140,2023-05-21 15:07:46,presenceOn,1
140,2023-05-21 15:08:01,doorClosed,1
140,2023-05-21 17:08:00,sunDown,0
140,2023-05-21 17:08:14,lampOn,0
140,2023-05-21 17:08:33,blindsClosed,0
