case,completeTime,event,sunUp
243,2025-03-18T09:02:00.000000,presenceOn,1
243,2025-03-18T09:02:00.000000,doorOpened,1
243,2025-03-18T09:02:00.000000,nicolasDetected,1
243,2025-03-18T09:02:00.000000,nicolasNotDected,1
243,2025-03-18T09:02:00.000000,doorClosed,1
243,2025-03-18T09:02:00.000000,presenceOff,1
244,2025-03-18T17:21:00.000000,presenceOn,1
244,2025-03-18T17:21:00.000000,doorOpened,1
244,2025-03-18T17:21:00.000000,nicolasDetected,1
244,2025-03-18T17:21:00.000000,nicolasNotDected,1
244,2025-03-18T17:21:00.000000,doorClosed,1
244,2025-03-18T19:00:00.000000,lampOn,0
244,2025-03-18T19:00:00.000000,blindsClosed,0
245,2025-03-18T21:58:00.000000,lampOff,0
246,2025-03-19T07:07:00.000000,blindsOpen,1
246,2025-03-19T08:57:00.000000,presenceOn,1
246,2025-03-19T08:57:00.000000,doorOpened,1
246,2025-03-19T08:57:00.000000,nicolasDetected,1
246,2025-03-19T08:57:00.000000,nicolasNotDected,1
246,2025-03-19T08:57:00.000000,doorClosed,1
246,2025-03-19T08:57:00.000000,presenceOff,1
247,2025-03-19T17:01:00.000000,presenceOn,1
247,2025-03-19T17:01:00.000000,doorOpened,1
247,2025-03-19T17:01:00.000000,nicolasDetected,1
247,2025-03-19T17:01:00.000000,nicolasNotDected,1
247,2025-03-19T17:01:00.000000,doorClosed,1
247,2025-03-19T19:02:00.000000,lampOn,0
247,2025-03-19T19:02:00.000000,blindsClosed,0
248,2025-03-19T22:00:00.000000,lampOff,0
249,2025-03-20T06:52:00.000000,lampOn,0
249,2025-03-20T06:53:00.000000,blindsOpen,1
249,2025-03-20T06:53:00.000000,lampOff,1
249,2025-03-20T09:00:00.000000,presenceOn,1
249,2025-03-20T09:00:00.000000,doorOpened,1
249,2025-03-20T09:00:00.000000,nicolasDetected,1
249,2025-03-20T09:00:00.000000,nicolasNotDected,1
249,2025-03-20T09:00:00.000000,doorClosed,1
249,2025-03-20T09:00:00.000000,presenceOff,1
250,2025-03-20T17:14:00.000000,presenceOn,1
250,2025-03-20T17:14:00.000000,doorOpened,1
250,2025-03-20T17:14:00.000000,nicolasDetected,1
250,2025-03-20T17:14:00.000000,nicolasNotDected,1
250,2025-03-20T17:14:00.000000,doorClosed,1
250,2025-03-20T19:03:00.000000,lampOn,0
250,2025-03-20T19:03:00.000000,blindsClosed,0
251,2025-03-20T21:55:00.000000,lampOff,0
252,2025-03-21T07:09:00.000000,blindsOpen,1
252,2025-03-21T09:04:00.000000,presenceOn,1
252,2025-03-21T09:04:00.000000,doorOpened,1
252,2025-03-21T09:04:00.000000,nicolasDetected,1
252,2025-03-21T09:04:00.000000,nicolasNotDected,1
252,2025-03-21T09:04:00.000000,doorClosed,1
252,2025-03-21T09:04:00.000000,presenceOff,1
253,2025-03-21T17:10:00.000000,presenceOn,1
253,2025-03-21T17:10:00.000000,doorOpened,1
253,2025-03-21T17:10:00.000000,nicolasDetected,1
253,2025-03-21T17:10:00.000000,nicolasNotDected,1
253,2025-03-21T17:10:00.000000,doorClosed,1
253,2025-03-21T19:05:00.000000,lampOn,0
253,2025-03-21T19:05:00.000000,blindsClosed,0
254,2025-03-21T21:52:00.000000,lampOff,0
256,2025-03-22T10:06:00.000000,blindsOpen,1
257,2025-03-22T13:47:00.000000,presenceOn,1
257,2025-03-22T13:47:00.000000,doorOpened,1
257,2025-03-22T13:47:00.000000,nicolasDetected,1
257,2025-03-22T13:47:00.000000,nicolasNotDected,1
257,2025-03-22T13:47:00.000000,doorClosed,1
257,2025-03-22T13:47:00.000000,presenceOff,1
257,2025-03-22T16:12:00.000000,presenceOn,1
257,2025-03-22T16:12:00.000000,doorOpened,1
257,2025-03-22T16:12:00.000000,nicolasDetected,1
257,2025-03-22T16:12:00.000000,nicolasNotDected,1
257,2025-03-22T16:12:00.000000,doorClosed,1
258,2025-03-22T19:06:00.000000,lampOn,0
258,2025-03-22T19:06:00.000000,blindsClosed,0
259,2025-03-22T22:28:00.000000,lampOff,0
261,2025-03-23T09:55:00.000000,blindsOpen,1
262,2025-03-23T19:08:00.000000,lampOn,0
262,2025-03-23T19:08:00.000000,blindsClosed,0
263,2025-03-23T22:53:00.000000,lampOff,0
264,2025-03-24T07:03:00.000000,blindsOpen,1
264,2025-03-24T09:02:00.000000,presenceOn,1
264,2025-03-24T09:02:00.000000,doorOpened,1
264,2025-03-24T09:02:00.000000,nicolasDetected,1
264,2025-03-24T09:02:00.000000,nicolasNotDected,1
264,2025-03-24T09:02:00.000000,doorClosed,1
264,2025-03-24T09:02:00.000000,presenceOff,1
265,2025-03-24T16:30:00.000000,presenceOn,1
265,2025-03-24T16:30:00.000000,doorOpened,1
265,2025-03-24T16:30:00.000000,nicolasDetected,1
265,2025-03-24T16:30:00.000000,nicolasNotDected,1
265,2025-03-24T16:30:00.000000,doorClosed,1
265,2025-03-24T19:09:00.000000,lampOn,0
265,2025-03-24T19:09:00.000000,blindsClosed,0
266,2025-03-24T22:01:00.000000,lampOff,0
267,2025-03-25T07:08:00.000000,blindsOpen,1
267,2025-03-25T08:58:00.000000,presenceOn,1
267,2025-03-25T08:58:00.000000,doorOpened,1
267,2025-03-25T08:58:00.000000,nicolasDetected,1
267,2025-03-25T08:58:00.000000,nicolasNotDected,1
267,2025-03-25T08:58:00.000000,doorClosed,1
267,2025-03-25T08:58:00.000000,presenceOff,1
268,2025-03-25T16:57:00.000000,presenceOn,1
268,2025-03-25T16:57:00.000000,doorOpened,1
268,2025-03-25T16:57:00.000000,nicolasDetected,1
268,2025-03-25T16:57:00.000000,nicolasNotDected,1
268,2025-03-25T16:57:00.000000,doorClosed,1
268,2025-03-25T19:11:00.000000,lampOn,0
268,2025-03-25T19:11:00.000000,blindsClosed,0
269,2025-03-25T22:09:00.000000,lampOff,0
270,2025-03-26T06:54:00.000000,blindsOpen,1
270,2025-03-26T08:58:00.000000,presenceOn,1
270,2025-03-26T08:58:00.000000,doorOpened,1
270,2025-03-26T08:58:00.000000,nicolasDetected,1
270,2025-03-26T08:58:00.000000,nicolasNotDected,1
270,2025-03-26T08:58:00.000000,doorClosed,1
270,2025-03-26T08:58:00.000000,presenceOff,1
271,2025-03-26T17:14:00.000000,presenceOn,1
271,2025-03-26T17:14:00.000000,doorOpened,1
271,2025-03-26T17:14:00.000000,nicolasDetected,1
271,2025-03-26T17:14:00.000000,nicolasNotDected,1
271,2025-03-26T17:14:00.000000,doorClosed,1
271,2025-03-26T19:12:00.000000,lampOn,0
271,2025-03-26T19:12:00.000000,blindsClosed,0
272,2025-03-26T21:52:00.000000,lampOff,0
273,2025-03-27T06:50:00.000000,blindsOpen,1
273,2025-03-27T08:56:00.000000,presenceOn,1
273,2025-03-27T08:56:00.000000,doorOpened,1
273,2025-03-27T08:56:00.000000,nicolasDetected,1
273,2025-03-27T08:56:00.000000,nicolasNotDected,1
273,2025-03-27T08:56:00.000000,doorClosed,1
273,2025-03-27T08:56:00.000000,presenceOff,1
274,2025-03-27T17:00:00.000000,presenceOn,1
274,2025-03-27T17:00:00.000000,doorOpened,1
274,2025-03-27T17:00:00.000000,nicolasDetected,1
274,2025-03-27T17:00:00.000000,nicolasNotDected,1
274,2025-03-27T17:00:00.000000,doorClosed,1
274,2025-03-27T19:14:00.000000,lampOn,0
274,2025-03-27T19:14:00.000000,blindsClosed,0
275,2025-03-27T22:04:00.000000,lampOff,0
276,2025-03-28T07:07:00.000000,blindsOpen,1
276,2025-03-28T08:59:00.000000,presenceOn,1
276,2025-03-28T08:59:00.000000,doorOpened,1
276,2025-03-28T08:59:00.000000,nicolasDetected,1
276,2025-03-28T08:59:00.000000,nicolasNotDected,1
276,2025-03-28T08:59:00.000000,doorClosed,1
276,2025-03-28T08:59:00.000000,presenceOff,1
277,2025-03-28T16:49:00.000000,presenceOn,1
277,2025-03-28T16:49:00.000000,doorOpened,1
277,2025-03-28T16:49:00.000000,nicolasDetected,1
277,2025-03-28T16:49:00.000000,nicolasNotDected,1
277,2025-03-28T16:49:00.000000,doorClosed,1
277,2025-03-28T19:15:00.000000,lampOn,0
277,2025-03-28T19:15:00.000000,blindsClosed,0
278,2025-03-28T22:09:00.000000,lampOff,0
280,2025-03-29T10:24:00.000000,blindsOpen,1
281,2025-03-29T14:29:00.000000,presenceOn,1
281,2025-03-29T14:29:00.000000,doorOpened,1
281,2025-03-29T14:29:00.000000,nicolasDetected,1
281,2025-03-29T14:29:00.000000,nicolasNotDected,1
281,2025-03-29T14:29:00.000000,doorClosed,1
281,2025-03-29T14:29:00.000000,presenceOff,1
281,2025-03-29T17:20:00.000000,presenceOn,1
281,2025-03-29T17:20:00.000000,doorOpened,1
281,2025-03-29T17:20:00.000000,nicolasDetected,1
281,2025-03-29T17:20:00.000000,nicolasNotDected,1
281,2025-03-29T17:20:00.000000,doorClosed,1
282,2025-03-29T19:17:00.000000,lampOn,0
282,2025-03-29T19:17:00.000000,blindsClosed,0
282,2025-03-29T22:09:00.000000,lampOff,0
284,2025-03-30T09:51:00.000000,blindsOpen,1
285,2025-03-30T19:18:00.000000,lampOn,0
285,2025-03-30T19:18:00.000000,blindsClosed,0
285,2025-03-30T22:08:00.000000,lampOff,0
286,2025-03-31T05:57:00.000000,lampOn,0
286,2025-03-31T06:30:00.000000,blindsOpen,1
286,2025-03-31T06:30:00.000000,lampOff,1
286,2025-03-31T07:58:00.000000,presenceOn,1
286,2025-03-31T07:58:00.000000,doorOpened,1
286,2025-03-31T07:58:00.000000,nicolasDetected,1
286,2025-03-31T07:58:00.000000,nicolasNotDected,1
286,2025-03-31T07:58:00.000000,doorClosed,1
286,2025-03-31T07:58:00.000000,presenceOff,1
287,2025-03-31T15:48:00.000000,presenceOn,1
287,2025-03-31T15:48:00.000000,doorOpened,1
287,2025-03-31T15:48:00.000000,nicolasDetected,1
287,2025-03-31T15:48:00.000000,nicolasNotDected,1
287,2025-03-31T15:48:00.000000,doorClosed,1
288,2025-03-31T19:20:00.000000,lampOn,0
288,2025-03-31T19:20:00.000000,blindsClosed,0
288,2025-03-31T20:58:00.000000,lampOff,0
289,2025-04-01T06:03:00.000000,lampOn,0
289,2025-04-01T06:27:00.000000,blindsOpen,1
289,2025-04-01T06:27:00.000000,lampOff,1
289,2025-04-01T08:02:00.000000,presenceOn,1
289,2025-04-01T08:02:00.000000,doorOpened,1
289,2025-04-01T08:02:00.000000,nicolasDetected,1
289,2025-04-01T08:02:00.000000,nicolasNotDected,1
289,2025-04-01T08:02:00.000000,doorClosed,1
289,2025-04-01T08:02:00.000000,presenceOff,1
290,2025-04-01T16:06:00.000000,presenceOn,1
290,2025-04-01T16:06:00.000000,doorOpened,1
290,2025-04-01T16:06:00.000000,nicolasDetected,1
290,2025-04-01T16:06:00.000000,nicolasNotDected,1
290,2025-04-01T16:06:00.000000,doorClosed,1
291,2025-04-01T19:21:00.000000,lampOn,0
291,2025-04-01T19:21:00.000000,blindsClosed,0
291,2025-04-01T20:58:00.000000,lampOff,0
292,2025-04-02T05:58:00.000000,lampOn,0
292,2025-04-02T06:25:00.000000,blindsOpen,1
292,2025-04-02T06:25:00.000000,lampOff,1
292,2025-04-02T08:02:00.000000,presenceOn,1
292,2025-04-02T08:02:00.000000,doorOpened,1
292,2025-04-02T08:02:00.000000,nicolasDetected,1
292,2025-04-02T08:02:00.000000,nicolasNotDected,1
292,2025-04-02T08:02:00.000000,doorClosed,1
292,2025-04-02T08:02:00.000000,presenceOff,1
293,2025-04-02T16:22:00.000000,presenceOn,1
293,2025-04-02T16:22:00.000000,doorOpened,1
293,2025-04-02T16:22:00.000000,nicolasDetected,1
293,2025-04-02T16:22:00.000000,nicolasNotDected,1
293,2025-04-02T16:22:00.000000,doorClosed,1
294,2025-04-02T19:23:00.000000,lampOn,0
294,2025-04-02T19:23:00.000000,blindsClosed,0
294,2025-04-02T20:55:00.000000,lampOff,0
295,2025-04-03T05:58:00.000000,lampOn,0
295,2025-04-03T06:23:00.000000,blindsOpen,1
295,2025-04-03T06:23:00.000000,lampOff,1
295,2025-04-03T07:56:00.000000,presenceOn,1
295,2025-04-03T07:56:00.000000,doorOpened,1
295,2025-04-03T07:56:00.000000,nicolasDetected,1
295,2025-04-03T07:56:00.000000,nicolasNotDected,1
295,2025-04-03T07:56:00.000000,doorClosed,1
295,2025-04-03T07:56:00.000000,presenceOff,1
296,2025-04-03T15:42:00.000000,presenceOn,1
296,2025-04-03T15:42:00.000000,doorOpened,1
296,2025-04-03T15:42:00.000000,nicolasDetected,1
296,2025-04-03T15:42:00.000000,nicolasNotDected,1
296,2025-04-03T15:42:00.000000,doorClosed,1
297,2025-04-03T19:24:00.000000,lampOn,0
297,2025-04-03T19:24:00.000000,blindsClosed,0
297,2025-04-03T21:05:00.000000,lampOff,0
298,2025-04-04T06:03:00.000000,lampOn,0
298,2025-04-04T06:21:00.000000,blindsOpen,1
298,2025-04-04T06:21:00.000000,lampOff,1
298,2025-04-04T07:55:00.000000,presenceOn,1
298,2025-04-04T07:55:00.000000,doorOpened,1
298,2025-04-04T07:55:00.000000,nicolasDetected,1
298,2025-04-04T07:55:00.000000,nicolasNotDected,1
298,2025-04-04T07:55:00.000000,doorClosed,1
298,2025-04-04T07:55:00.000000,presenceOff,1
299,2025-04-04T16:27:00.000000,presenceOn,1
299,2025-04-04T16:27:00.000000,doorOpened,1
299,2025-04-04T16:27:00.000000,nicolasDetected,1
299,2025-04-04T16:27:00.000000,nicolasNotDected,1
299,2025-04-04T16:27:00.000000,doorClosed,1
299,2025-04-04T19:26:00.000000,lampOn,0
299,2025-04-04T19:26:00.000000,blindsClosed,0
300,2025-04-04T20:56:00.000000,lampOff,0
301,2025-04-05T08:09:00.000000,blindsOpen,1
302,2025-04-05T13:49:00.000000,presenceOn,1
302,2025-04-05T13:49:00.000000,doorOpened,1
302,2025-04-05T13:49:00.000000,nicolasDetected,1
302,2025-04-05T13:49:00.000000,nicolasNotDected,1
302,2025-04-05T13:49:00.000000,doorClosed,1
302,2025-04-05T13:49:00.000000,presenceOff,1
303,2025-04-05T16:58:00.000000,presenceOn,1
303,2025-04-05T16:58:00.000000,doorOpened,1
303,2025-04-05T16:58:00.000000,nicolasDetected,1
303,2025-04-05T16:58:00.000000,nicolasNotDected,1
303,2025-04-05T16:58:00.000000,doorClosed,1
303,2025-04-05T19:27:00.000000,lampOn,0
303,2025-04-05T19:27:00.000000,blindsClosed,0
304,2025-04-05T22:39:00.000000,lampOff,0
305,2025-04-06T08:08:00.000000,blindsOpen,1
306,2025-04-06T19:29:00.000000,lampOn,0
306,2025-04-06T19:29:00.000000,blindsClosed,0
306,2025-04-06T21:38:00.000000,lampOff,0
307,2025-04-07T06:07:00.000000,lampOn,0
307,2025-04-07T06:15:00.000000,blindsOpen,1
307,2025-04-07T06:15:00.000000,lampOff,1
307,2025-04-07T08:02:00.000000,presenceOn,1
307,2025-04-07T08:02:00.000000,doorOpened,1
307,2025-04-07T08:02:00.000000,nicolasDetected,1
307,2025-04-07T08:02:00.000000,nicolasNotDected,1
307,2025-04-07T08:02:00.000000,doorClosed,1
307,2025-04-07T08:02:00.000000,presenceOff,1
308,2025-04-07T16:15:00.000000,presenceOn,1
308,2025-04-07T16:15:00.000000,doorOpened,1
308,2025-04-07T16:15:00.000000,nicolasDetected,1
308,2025-04-07T16:15:00.000000,nicolasNotDected,1
308,2025-04-07T16:15:00.000000,doorClosed,1
309,2025-04-07T19:30:00.000000,lampOn,0
309,2025-04-07T19:30:00.000000,blindsClosed,0
309,2025-04-07T21:08:00.000000,lampOff,0
310,2025-04-08T06:01:00.000000,lampOn,0
310,2025-04-08T06:13:00.000000,blindsOpen,1
310,2025-04-08T06:13:00.000000,lampOff,1
310,2025-04-08T07:56:00.000000,presenceOn,1
310,2025-04-08T07:56:00.000000,doorOpened,1
310,2025-04-08T07:56:00.000000,nicolasDetected,1
310,2025-04-08T07:56:00.000000,nicolasNotDected,1
310,2025-04-08T07:56:00.000000,doorClosed,1
310,2025-04-08T07:56:00.000000,presenceOff,1
311,2025-04-08T15:52:00.000000,presenceOn,1
311,2025-04-08T15:52:00.000000,doorOpened,1
311,2025-04-08T15:52:00.000000,nicolasDetected,1
311,2025-04-08T15:52:00.000000,nicolasNotDected,1
311,2025-04-08T15:52:00.000000,doorClosed,1
312,2025-04-08T19:32:00.000000,lampOn,0
312,2025-04-08T19:32:00.000000,blindsClosed,0
312,2025-04-08T20:56:00.000000,lampOff,0
313,2025-04-09T06:05:00.000000,lampOn,0
313,2025-04-09T06:11:00.000000,blindsOpen,1
313,2025-04-09T06:11:00.000000,lampOff,1
313,2025-04-09T07:55:00.000000,presenceOn,1
313,2025-04-09T07:55:00.000000,doorOpened,1
313,2025-04-09T07:55:00.000000,nicolasDetected,1
313,2025-04-09T07:55:00.000000,nicolasNotDected,1
313,2025-04-09T07:55:00.000000,doorClosed,1
313,2025-04-09T07:55:00.000000,presenceOff,1
314,2025-04-09T15:58:00.000000,presenceOn,1
314,2025-04-09T15:58:00.000000,doorOpened,1
314,2025-04-09T15:58:00.000000,nicolasDetected,1
314,2025-04-09T15:58:00.000000,nicolasNotDected,1
314,2025-04-09T15:58:00.000000,doorClosed,1
315,2025-04-09T19:33:00.000000,lampOn,0
315,2025-04-09T19:33:00.000000,blindsClosed,0
315,2025-04-09T20:53:00.000000,lampOff,0
316,2025-04-10T05:56:00.000000,lampOn,0
316,2025-04-10T06:09:00.000000,blindsOpen,1
316,2025-04-10T06:09:00.000000,lampOff,1
316,2025-04-10T08:03:00.000000,presenceOn,1
316,2025-04-10T08:03:00.000000,doorOpened,1
316,2025-04-10T08:03:00.000000,nicolasDetected,1
316,2025-04-10T08:03:00.000000,nicolasNotDected,1
316,2025-04-10T08:03:00.000000,doorClosed,1
316,2025-04-10T08:03:00.000000,presenceOff,1
317,2025-04-10T15:45:00.000000,presenceOn,1
317,2025-04-10T15:45:00.000000,doorOpened,1
317,2025-04-10T15:45:00.000000,nicolasDetected,1
317,2025-04-10T15:45:00.000000,nicolasNotDected,1
317,2025-04-10T15:45:00.000000,doorClosed,1
318,2025-04-10T19:35:00.000000,lampOn,0
318,2025-04-10T19:35:00.000000,blindsClosed,0
318,2025-04-10T21:10:00.000000,lampOff,0
319,2025-04-11T05:56:00.000000,lampOn,0
319,2025-04-11T06:07:00.000000,blindsOpen,1
319,2025-04-11T06:07:00.000000,lampOff,1
319,2025-04-11T07:57:00.000000,presenceOn,1
319,2025-04-11T07:57:00.000000,doorOpened,1
319,2025-04-11T07:57:00.000000,nicolasDetected,1
319,2025-04-11T07:57:00.000000,nicolasNotDected,1
319,2025-04-11T07:57:00.000000,doorClosed,1
319,2025-04-11T07:57:00.000000,presenceOff,1
320,2025-04-11T15:54:00.000000,presenceOn,1
320,2025-04-11T15:54:00.000000,doorOpened,1
320,2025-04-11T15:54:00.000000,nicolasDetected,1
320,2025-04-11T15:54:00.000000,nicolasNotDected,1
320,2025-04-11T15:54:00.000000,doorClosed,1
321,2025-04-11T19:36:00.000000,lampOn,0
321,2025-04-11T19:36:00.000000,blindsClosed,0
321,2025-04-11T21:02:00.000000,lampOff,0
323,2025-04-12T09:30:00.000000,blindsOpen,1
324,2025-04-12T13:01:00.000000,presenceOn,1
324,2025-04-12T13:01:00.000000,doorOpened,1
324,2025-04-12T13:01:00.000000,nicolasDetected,1
324,2025-04-12T13:01:00.000000,nicolasNotDected,1
324,2025-04-12T13:01:00.000000,doorClosed,1
324,2025-04-12T13:01:00.000000,presenceOff,1
325,2025-04-12T17:42:00.000000,presenceOn,1
325,2025-04-12T17:42:00.000000,doorOpened,1
325,2025-04-12T17:42:00.000000,nicolasDetected,1
325,2025-04-12T17:42:00.000000,nicolasNotDected,1
325,2025-04-12T17:42:00.000000,doorClosed,1
325,2025-04-12T19:38:00.000000,lampOn,0
325,2025-04-12T19:38:00.000000,blindsClosed,0
326,2025-04-12T21:21:00.000000,lampOff,0
327,2025-04-13T08:16:00.000000,blindsOpen,1
328,2025-04-13T19:39:00.000000,lampOn,0
328,2025-04-13T19:39:00.000000,blindsClosed,0
328,2025-04-13T22:28:00.000000,lampOff,0
329,2025-04-14T06:01:00.000000,blindsOpen,1
329,2025-04-14T08:04:00.000000,presenceOn,1
329,2025-04-14T08:04:00.000000,doorOpened,1
329,2025-04-14T08:04:00.000000,nicolasDetected,1
329,2025-04-14T08:04:00.000000,nicolasNotDected,1
329,2025-04-14T08:04:00.000000,doorClosed,1
329,2025-04-14T08:04:00.000000,presenceOff,1
330,2025-04-14T15:43:00.000000,presenceOn,1
330,2025-04-14T15:43:00.000000,doorOpened,1
330,2025-04-14T15:43:00.000000,nicolasDetected,1
330,2025-04-14T15:43:00.000000,nicolasNotDected,1
330,2025-04-14T15:43:00.000000,doorClosed,1
331,2025-04-14T19:41:00.000000,lampOn,0
331,2025-04-14T19:41:00.000000,blindsClosed,0
331,2025-04-14T20:58:00.000000,lampOff,0
332,2025-04-15T05:54:00.000000,lampOn,0
332,2025-04-15T05:59:00.000000,blindsOpen,1
332,2025-04-15T05:59:00.000000,lampOff,1
332,2025-04-15T08:00:00.000000,presenceOn,1
332,2025-04-15T08:00:00.000000,doorOpened,1
332,2025-04-15T08:00:00.000000,nicolasDetected,1
332,2025-04-15T08:00:00.000000,nicolasNotDected,1
332,2025-04-15T08:00:00.000000,doorClosed,1
332,2025-04-15T08:00:00.000000,presenceOff,1
333,2025-04-15T16:22:00.000000,presenceOn,1
333,2025-04-15T16:22:00.000000,doorOpened,1
333,2025-04-15T16:22:00.000000,nicolasDetected,1
333,2025-04-15T16:22:00.000000,nicolasNotDected,1
333,2025-04-15T16:22:00.000000,doorClosed,1
334,2025-04-15T19:42:00.000000,lampOn,0
334,2025-04-15T19:42:00.000000,blindsClosed,0
334,2025-04-15T20:51:00.000000,lampOff,0
335,2025-04-16T06:07:00.000000,blindsOpen,1
335,2025-04-16T08:01:00.000000,presenceOn,1
335,2025-04-16T08:01:00.000000,doorOpened,1
335,2025-04-16T08:01:00.000000,nicolasDetected,1
335,2025-04-16T08:01:00.000000,nicolasNotDected,1
335,2025-04-16T08:01:00.000000,doorClosed,1
335,2025-04-16T08:01:00.000000,presenceOff,1
336,2025-04-16T15:45:00.000000,presenceOn,1
336,2025-04-16T15:45:00.000000,doorOpened,1
336,2025-04-16T15:45:00.000000,nicolasDetected,1
336,2025-04-16T15:45:00.000000,nicolasNotDected,1
336,2025-04-16T15:45:00.000000,doorClosed,1
337,2025-04-16T19:44:00.000000,lampOn,0
337,2025-04-16T19:44:00.000000,blindsClosed,0
337,2025-04-16T21:05:00.000000,lampOff,0
338,2025-04-17T05:58:00.000000,blindsOpen,1
338,2025-04-17T07:58:00.000000,presenceOn,1
338,2025-04-17T07:58:00.000000,doorOpened,1
338,2025-04-17T07:58:00.000000,nicolasDetected,1
338,2025-04-17T07:58:00.000000,nicolasNotDected,1
338,2025-04-17T07:58:00.000000,doorClosed,1
338,2025-04-17T07:58:00.000000,presenceOff,1
339,2025-04-17T15:51:00.000000,presenceOn,1
339,2025-04-17T15:51:00.000000,doorOpened,1
339,2025-04-17T15:51:00.000000,nicolasDetected,1
339,2025-04-17T15:51:00.000000,nicolasNotDected,1
339,2025-04-17T15:51:00.000000,doorClosed,1
340,2025-04-17T19:45:00.000000,lampOn,0
340,2025-04-17T19:45:00.000000,blindsClosed,0
340,2025-04-17T21:02:00.000000,lampOff,0
341,2025-04-18T06:03:00.000000,blindsOpen,1
341,2025-04-18T08:04:00.000000,presenceOn,1
341,2025-04-18T08:04:00.000000,doorOpened,1
341,2025-04-18T08:04:00.000000,nicolasDetected,1
341,2025-04-18T08:04:00.000000,nicolasNotDected,1
341,2025-04-18T08:04:00.000000,doorClosed,1
341,2025-04-18T08:04:00.000000,presenceOff,1
342,2025-04-18T15:58:00.000000,presenceOn,1
342,2025-04-18T15:58:00.000000,doorOpened,1
342,2025-04-18T15:58:00.000000,nicolasDetected,1
342,2025-04-18T15:58:00.000000,nicolasNotDected,1
342,2025-04-18T15:58:00.000000,doorClosed,1
343,2025-04-18T19:47:00.000000,lampOn,0
343,2025-04-18T19:47:00.000000,blindsClosed,0
343,2025-04-18T20:53:00.000000,lampOff,0
344,2025-04-19T08:22:00.000000,blindsOpen,1
345,2025-04-19T12:38:00.000000,presenceOn,1
345,2025-04-19T12:38:00.000000,doorOpened,1
345,2025-04-19T12:38:00.000000,nicolasDetected,1
345,2025-04-19T12:38:00.000000,nicolasNotDected,1
345,2025-04-19T12:38:00.000000,doorClosed,1
345,2025-04-19T12:38:00.000000,presenceOff,1
345,2025-04-19T15:35:00.000000,presenceOn,1
345,2025-04-19T15:35:00.000000,doorOpened,1
345,2025-04-19T15:35:00.000000,nicolasDetected,1
345,2025-04-19T15:35:00.000000,nicolasNotDected,1
345,2025-04-19T15:35:00.000000,doorClosed,1
346,2025-04-19T19:48:00.000000,lampOn,0
346,2025-04-19T19:48:00.000000,blindsClosed,0
346,2025-04-19T21:32:00.000000,lampOff,0
347,2025-04-20T08:29:00.000000,blindsOpen,1
348,2025-04-20T19:50:00.000000,lampOn,0
348,2025-04-20T19:50:00.000000,blindsClosed,0
349,2025-04-20T22:54:00.000000,lampOff,0
350,2025-04-21T05:51:00.000000,blindsOpen,1
350,2025-04-21T07:55:00.000000,presenceOn,1
350,2025-04-21T07:55:00.000000,doorOpened,1
350,2025-04-21T07:55:00.000000,nicolasDetected,1
350,2025-04-21T07:55:00.000000,nicolasNotDected,1
350,2025-04-21T07:55:00.000000,doorClosed,1
350,2025-04-21T07:55:00.000000,presenceOff,1
351,2025-04-21T15:39:00.000000,presenceOn,1
351,2025-04-21T15:39:00.000000,doorOpened,1
351,2025-04-21T15:39:00.000000,nicolasDetected,1
351,2025-04-21T15:39:00.000000,nicolasNotDected,1
351,2025-04-21T15:39:00.000000,doorClosed,1
352,2025-04-21T19:51:00.000000,lampOn,0
352,2025-04-21T19:51:00.000000,blindsClosed,0
352,2025-04-21T20:58:00.000000,lampOff,0
353,2025-04-22T06:01:00.000000,blindsOpen,1
353,2025-04-22T07:57:00.000000,presenceOn,1
353,2025-04-22T07:57:00.000000,doorOpened,1
353,2025-04-22T07:57:00.000000,nicolasDetected,1
353,2025-04-22T07:57:00.000000,nicolasNotDected,1
353,2025-04-22T07:57:00.000000,doorClosed,1
353,2025-04-22T07:57:00.000000,presenceOff,1
354,2025-04-22T16:14:00.000000,presenceOn,1
354,2025-04-22T16:14:00.000000,doorOpened,1
354,2025-04-22T16:14:00.000000,nicolasDetected,1
354,2025-04-22T16:14:00.000000,nicolasNotDected,1
354,2025-04-22T16:14:00.000000,doorClosed,1
355,2025-04-22T19:53:00.000000,lampOn,0
355,2025-04-22T19:53:00.000000,blindsClosed,0
355,2025-04-22T21:08:00.000000,lampOff,0
356,2025-04-23T06:09:00.000000,blindsOpen,1
356,2025-04-23T07:57:00.000000,presenceOn,1
356,2025-04-23T07:57:00.000000,doorOpened,1
356,2025-04-23T07:57:00.000000,nicolasDetected,1
356,2025-04-23T07:57:00.000000,nicolasNotDected,1
356,2025-04-23T07:57:00.000000,doorClosed,1
356,2025-04-23T07:57:00.000000,presenceOff,1
357,2025-04-23T16:14:00.000000,presenceOn,1
357,2025-04-23T16:14:00.000000,doorOpened,1
357,2025-04-23T16:14:00.000000,nicolasDetected,1
357,2025-04-23T16:14:00.000000,nicolasNotDected,1
357,2025-04-23T16:14:00.000000,doorClosed,1
358,2025-04-23T19:54:00.000000,lampOn,0
358,2025-04-23T19:54:00.000000,blindsClosed,0
358,2025-04-23T21:08:00.000000,lampOff,0
359,2025-04-24T06:08:00.000000,blindsOpen,1
359,2025-04-24T08:01:00.000000,presenceOn,1
359,2025-04-24T08:01:00.000000,doorOpened,1
